,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
152,1862-09-16,288.0458,289.12714,288.23026,289.9092,287.4884,287.65662,286.97797,287.33774,287.87878,288.2835
153,1862-10-16,283.7201,285.59558,286.11945,287.20496,284.0777,281.88452,283.5018,283.6626,284.80362,286.4199
154,1862-11-16,278.87766,281.20337,281.72565,282.5632,279.10132,279.89676,282.64334,280.95197,281.7128,279.12463
155,1862-12-16,278.2584,276.103,276.0521,278.62097,276.98752,275.98145,277.5115,280.06598,280.11575,277.07425
156,1863-01-16,279.8368,272.2634,275.092,277.8524,278.00406,276.71878,275.40857,277.6647,278.7924,278.35187
157,1863-02-15,275.45557,275.70468,275.92047,277.44785,277.70844,274.94012,273.6338,273.1935,279.00894,277.6197
158,1863-03-16,276.39435,274.74207,274.11536,281.02692,276.97482,275.8012,279.14304,276.037,278.6079,277.584
159,1863-04-16,280.05902,277.86304,280.45035,281.37115,279.1436,280.0441,279.64822,278.96826,279.92352,277.48584
160,1863-05-16,283.11603,284.0835,284.9755,286.2646,282.20297,285.08786,282.71463,282.35034,283.21185,283.15912
161,1863-06-16,287.3554,287.10535,287.10983,287.40967,285.47076,286.78607,287.38608,286.68396,286.82092,287.29807
162,1863-07-16,288.92368,288.5375,289.74942,290.13416,287.67648,289.80185,289.56226,289.31302,289.33896,291.10623
163,1863-08-16,289.3302,288.63327,288.9848,291.2571,288.1551,291.35947,290.4631,289.82864,289.74338,290.57205
164,1863-09-16,286.1931,287.19214,288.4386,288.1408,286.95636,288.97345,286.68283,286.31073,288.5841,288.24124
165,1863-10-16,283.57886,286.12167,285.88193,285.1446,282.75217,283.09988,284.04926,283.03268,284.76123,284.65567
166,1863-11-16,278.80646,282.5644,281.78534,280.722,279.9991,280.28622,280.56528,282.10852,280.3365,279.08386
167,1863-12-16,279.0514,279.27377,277.87543,275.46887,278.17062,276.39758,277.12988,276.1753,278.6601,278.35535
168,1864-01-16,278.23718,273.7826,277.1435,278.26898,276.38773,278.0637,275.16614,277.19638,278.4747,277.96515
169,1864-02-15,275.17633,275.93085,273.32983,274.6336,277.36557,277.77893,277.39642,274.13818,277.4144,276.52365
170,1864-03-16,280.0079,276.14166,275.83807,278.43817,277.44424,278.7907,276.06775,273.95303,277.85388,278.15988
171,1864-04-16,279.30753,278.29678,280.1772,281.2359,279.3442,281.9847,279.2544,278.48532,280.50208,278.91602
172,1864-05-16,283.48813,285.3568,282.90308,283.58115,282.58582,286.05927,284.24454,282.76804,285.64178,282.76688
173,1864-06-16,286.87088,288.06958,287.60425,286.83127,285.1837,288.4958,288.677,285.74088,287.79037,286.97012
174,1864-07-16,289.86234,288.25183,289.27875,290.81302,290.12732,290.16177,289.67148,287.3492,289.01505,288.2469
175,1864-08-16,289.67584,289.99478,290.85175,289.83813,288.6086,288.7847,289.49005,288.47006,289.12286,290.4675
176,1864-09-16,288.17468,287.27316,288.47397,286.67752,285.85062,288.67743,288.8152,287.3755,287.34396,288.95172
177,1864-10-16,286.50742,283.23227,284.81824,282.52673,281.5503,285.49973,285.5298,284.80316,284.33194,283.67166
178,1864-11-16,281.59085,279.72937,281.47952,281.5066,281.0795,281.73172,281.92102,279.6231,280.5546,280.69342
179,1864-12-16,280.5296,276.7574,278.5854,278.9292,276.24774,277.8659,277.79944,277.53604,277.91324,272.56757
180,1865-01-16,280.5193,276.24606,278.32886,277.7011,272.19427,273.67776,278.3607,276.01654,275.3584,276.32532
181,1865-02-15,275.5295,274.71494,278.64246,278.14642,274.39346,274.3495,277.8067,275.297,274.0391,276.77798
182,1865-03-16,278.72202,278.6476,278.92465,276.58734,275.4147,277.83237,279.25662,277.6179,275.4822,277.49744
183,1865-04-16,280.91666,280.5304,279.98987,279.88074,280.38196,280.58932,281.00134,279.9716,277.05054,278.75708
184,1865-05-16,283.5178,284.12317,283.0384,283.46268,284.38284,282.68658,282.2897,281.7536,282.89154,284.0098
185,1865-06-16,286.81204,288.00348,289.14694,286.96793,286.69492,288.28543,286.93463,287.14484,286.52237,288.60663
186,1865-07-16,289.53613,290.18802,289.91476,288.076,288.4444,289.31708,289.64743,287.94028,288.12518,288.9264
187,1865-08-16,290.69928,289.07788,288.1301,288.09518,288.90128,289.54816,288.64316,291.253,288.82523,289.6856
188,1865-09-16,287.53598,286.54376,287.64807,286.81897,287.90335,286.33273,286.20056,287.37836,287.04608,286.9202
189,1865-10-16,285.965,282.59836,286.02014,286.26953,283.34494,281.84723,281.06412,283.55228,284.38934,284.04688
190,1865-11-16,276.7433,282.97632,282.54138,280.42218,279.3566,277.86023,279.5882,278.60147,280.43695,281.05826
191,1865-12-16,280.48102,277.88943,278.7658,277.19128,279.06116,276.46115,274.94037,278.14963,278.44235,278.26407
192,1866-01-16,278.40344,277.4956,277.3049,277.3377,275.46063,277.57864,276.44553,275.71198,279.2411,277.16208
193,1866-02-15,277.98047,275.87177,277.28268,277.41003,276.4196,276.3743,276.22754,276.09634,277.16547,274.54483
194,1866-03-16,277.48923,277.70816,278.0562,279.22858,277.9864,279.5543,274.30264,277.57938,276.82562,276.09998
195,1866-04-16,279.65375,279.30283,281.7608,280.74304,278.15625,279.64432,278.21216,280.60968,279.78778,279.60645
196,1866-05-16,281.2786,283.8803,283.08957,283.63327,282.28268,281.52652,281.5448,283.10687,284.02954,283.6899
197,1866-06-16,286.90283,286.77194,286.29333,286.0036,287.46707,285.28204,286.0212,287.17868,286.94635,285.701
198,1866-07-16,287.1347,289.1895,288.48163,289.06998,289.9247,287.69717,287.92374,289.4735,288.94406,287.242
199,1866-08-16,288.1365,291.31143,290.5919,291.05188,289.82758,288.52078,289.18396,288.0773,290.02628,287.90378
200,1866-09-16,288.3101,289.59033,289.10516,288.9273,286.6225,286.7606,287.51315,286.1416,287.99908,286.82745
