,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
142,1861-11-16,280.80618,280.38974,281.58835,280.90186,280.90186,279.19867,278.96277,279.48334,280.1809,281.27765
143,1861-12-16,279.95728,277.16156,278.67734,278.32434,278.32434,278.38464,278.19595,277.45068,277.7434,280.44308
144,1862-01-16,277.14957,276.91098,278.5525,276.13297,276.13297,276.15027,277.76797,279.33368,275.7412,276.49915
145,1862-02-15,278.46982,279.33844,277.1892,277.93396,277.93396,275.64957,276.37387,277.21225,276.47443,276.7624
146,1862-03-16,280.52692,278.318,278.94733,278.7367,278.7367,276.1632,279.57336,278.22354,278.6355,278.19217
147,1862-04-16,281.0843,280.8569,280.46243,282.18958,282.18958,281.6493,280.01117,280.74762,280.7862,280.2861
148,1862-05-16,284.32703,284.43433,281.42285,283.25177,283.25177,285.40088,283.44043,283.93253,282.69406,285.22794
149,1862-06-16,287.27155,286.62326,286.2105,285.4847,285.4847,287.44513,287.01413,287.35214,286.46567,287.08508
150,1862-07-16,289.2009,288.1576,289.04358,288.61832,288.61832,290.80228,289.50775,289.66934,290.7192,289.93488
151,1862-08-16,291.53314,289.8762,288.88943,288.89102,288.89102,288.51328,289.62695,288.97705,290.12158,289.8359
152,1862-09-16,286.2584,286.99222,287.5049,286.3603,286.3603,288.2496,287.28265,287.19095,288.2205,286.42755
153,1862-10-16,283.56696,283.86063,283.55893,281.9066,281.9066,283.68546,284.01007,283.44534,283.00485,283.59216
154,1862-11-16,280.1017,280.91577,280.43658,276.962,276.962,280.36813,280.56375,280.63614,279.51163,281.0986
155,1862-12-16,275.6828,277.71066,277.63876,275.71164,275.71164,275.19907,278.71658,276.9613,279.77512,278.475
156,1863-01-16,275.97995,273.98486,275.02097,275.99237,275.99237,276.11285,278.21667,276.85205,277.93454,277.8652
157,1863-02-15,277.23154,271.97067,275.62433,274.38477,274.38477,273.55084,274.90424,278.07196,278.20758,276.0778
158,1863-03-16,277.57675,277.26318,277.95828,277.74417,277.74417,273.53818,277.2955,280.06546,277.8108,279.0162
159,1863-04-16,280.9451,280.2158,280.34875,281.9252,281.9252,277.15402,279.56744,280.48746,281.48288,281.6024
160,1863-05-16,282.78867,283.88083,283.64594,282.8134,282.8134,280.48172,282.73865,283.19006,282.55594,285.02594
161,1863-06-16,285.97623,286.12936,285.74802,287.00708,287.00708,286.91882,286.53522,286.55164,286.15176,287.20538
162,1863-07-16,289.06485,287.87076,287.22034,289.63278,289.63278,290.26608,289.3734,290.44464,288.4687,288.0744
163,1863-08-16,288.75604,289.70377,288.01743,291.7053,291.7053,289.1084,288.9185,290.0034,287.64172,290.44077
164,1863-09-16,287.89532,287.31958,286.4916,286.28296,286.28296,285.783,288.23752,286.57047,286.88986,286.15152
165,1863-10-16,283.7919,284.4688,283.70663,283.92694,283.92694,282.87326,283.7754,282.0473,281.8562,282.25043
166,1863-11-16,279.70572,279.42026,280.08026,280.85962,280.85962,279.18903,279.64908,280.8198,279.32272,278.7706
167,1863-12-16,277.99634,277.398,277.4025,275.51727,275.51727,279.3044,278.1419,278.47812,276.9796,276.74255
168,1864-01-16,275.29324,273.99982,276.7816,275.87927,275.87927,273.03503,277.65598,276.15497,276.1128,277.50476
169,1864-02-15,276.84305,274.29156,278.0342,274.68524,274.68524,274.1731,277.62555,277.35843,273.13754,276.50296
170,1864-03-16,277.32388,277.19162,279.59097,276.1787,276.1787,278.08932,278.63806,277.04794,275.65137,278.88437
171,1864-04-16,279.3872,279.7664,282.1069,279.16663,279.16663,278.40802,280.45248,279.95905,279.42383,281.40955
172,1864-05-16,284.6501,283.16345,282.98425,282.26108,282.26108,281.26532,283.96246,284.79514,283.02377,283.61703
