,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
130,1860-11-16,284.94381624487596,285.29205152807623,285.3450424435846,285.1830081553648,285.1830081553648,285.1091896895847,285.2150472972796,285.11954831732146,285.0856127896648,285.1622049227286
131,1860-12-16,284.4902857497884,284.60117095152555,284.7192028317105,284.5375055292963,284.5375055292963,284.4591304707009,284.5139103563135,284.4943562651841,284.3287087678786,284.4346831635197
132,1861-01-16,284.289774661893,284.415930901748,284.3488454530943,284.280548643764,284.280548643764,284.1472020091185,284.4137610923048,284.0990802721385,284.0998186808967,284.0030391015117
133,1861-02-15,284.44474586751045,284.8080034985531,284.81059782415645,284.59389555791216,284.59389555791216,284.52673520875175,284.70750319941584,284.60006057311284,284.4316251118623,284.442811105381
134,1861-03-16,285.3334020215109,285.39038080583686,285.37884544959,285.27605150659485,285.27605150659485,285.244633968394,285.1162373690632,285.30066202940935,285.03924622400615,285.2384617036774
135,1861-04-16,286.4894874932932,286.5749670642096,286.5897049646505,286.25678401776344,286.25678401776344,286.24971450244436,286.3372471398245,286.4006753074201,286.23070935981093,286.31875236167457
136,1861-05-16,287.41729204017565,287.4757219638268,287.48005755842934,287.3832095163402,287.3832095163402,287.271338991249,287.4688917395498,287.3323464343569,287.264952386931,287.3478038072556
137,1861-06-16,288.0698377592405,288.1250015384949,288.17731263326027,288.1375106598219,288.1375106598219,288.0181449933464,288.1367910115025,288.03858952263636,288.01013583092555,288.07940080155515
138,1861-07-16,288.27494476674775,288.37345400956104,288.43967204018634,288.368403757653,288.368403757653,288.2711236059709,288.32482032910303,288.1709023487077,288.1792394140053,288.2750743007711
139,1861-08-16,288.05492155055515,287.97941337892087,288.1825578578033,288.164155225659,288.164155225659,288.1218641162019,288.1217237140088,287.90903721644514,287.94333076625804,288.09014092892255
140,1861-09-16,287.2404083808787,287.1711234097436,287.3240653406183,287.23364831177724,287.23364831177724,287.22259100738125,287.12883044138374,287.01588531061685,287.17667391421475,287.31401713528754
141,1861-10-16,286.1566729348858,286.1301357024725,286.1981311413653,286.1612596100107,286.1612596100107,286.2249070194842,286.17537395617705,286.06465648565563,286.1308505228349,286.16679391470353
142,1861-11-16,285.0937037100915,285.07590895755914,285.14495646618036,285.19461542199025,285.19461542199025,285.14509238380856,285.0983078147289,285.1832200880724,285.0146369024047,285.14866232423867
143,1861-12-16,284.26111847853275,284.66519289877556,284.67089632767573,284.5769311331543,284.5769311331543,284.48112393654156,284.4944771118225,284.460549435793,284.3821358614837,284.4670424714183
144,1862-01-16,284.2105845202567,284.4397524387606,284.2932282053561,284.2543746901203,284.2543746901203,284.25018002780973,284.3536611761926,283.98286269018075,284.2795659442307,284.1769978803916
145,1862-02-15,284.579865517152,284.60325321012033,284.6275522608796,284.36784318081794,284.36784318081794,284.3564541114439,284.4218317391293,284.38233149382364,284.33436754337066,284.516821895899
146,1862-03-16,285.200404506174,285.3111706221226,285.39218976475587,285.14683476002415,285.14683476002415,284.94835826745157,285.1490549669101,285.18988500142933,285.0238468008695,285.16877564164423
147,1862-04-16,286.2852208987103,286.31363931609235,286.4262072053551,286.5932409604161,286.5932409604161,286.29577318993563,286.39996725492233,286.2913005414619,286.1848757520047,286.26217652424225
148,1862-05-16,287.3352681446278,287.30129353133964,287.43154059146224,287.46904151781206,287.46904151781206,287.3579130055668,287.4044265941526,287.169179447225,287.2055268715418,287.30485833166625
149,1862-06-16,287.9576141849384,288.0305634881851,288.0635261530387,288.0978600827272,288.0978600827272,288.15237049494516,287.9708191402285,287.84841899551213,287.85300793293595,287.94929827792964
