,time,r10i1p1f2,r11i1p1f2,r12i1p1f2,r16i1p1f2,r17i1p1f2,r18i1p1f2,r19i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f3,r6i1p1f3,r7i1p1f3,r8i1p1f2,r9i1p1f2
83,1856-12-16,284.71250600307775,284.2136068573668,284.83577223252047,284.73634846106273,285.2906486101132,284.7847324246554,284.8128924893205,284.8299443316751,284.7498886521713,284.8350666723591,284.8062055067571,284.86879520722545,284.8057783759522,284.7014940333733,284.5714526715966,284.7077612587429
84,1857-01-16,284.40334879766095,283.88890120495023,284.2244107165366,284.3402126612666,284.9094162805266,284.3166335920244,284.6132868812114,284.51658960642925,284.4421092692817,284.5729791890539,284.48309162623747,284.32162766222353,284.30728477872606,284.1982350049713,283.97569787055386,284.19569037672983
85,1857-02-16,284.45560031913436,284.12840338546323,284.46363136142475,284.63015320292067,285.0741956063056,284.48793645530105,284.5746445319018,284.6388541395947,284.5852118966456,284.8891244147774,284.7668081611047,284.61655141478,284.51400849467035,284.4760150179602,284.1059346620963,284.47841028981355
86,1857-03-16,285.4008823825575,284.8471072249431,285.13011985985105,285.2915394279182,285.8902185098315,285.2043906253751,285.412724232534,285.43854907400515,285.4412398325428,285.61065134412536,285.5649246022642,285.3240620074011,285.34788660317633,285.22610425800974,285.0874986711985,285.1041055344748
87,1857-04-16,286.2095526017183,285.6822701586953,286.2970018020064,286.30151193411734,286.73735457292514,286.25016808471685,286.4443048491741,286.4672408132875,286.38229197683506,286.5611052407113,286.55191635893664,286.5038419290734,286.2996156111846,286.3061863375786,286.2075911198635,286.2049149247303
88,1857-05-16,287.21278491398414,286.87499435031845,287.34035958975335,287.30781872387325,287.7011710053333,287.1842016913659,287.46553373536125,287.45294979777486,287.40994477922794,287.51117213164247,287.5078081860582,287.54163440699944,287.2613250333333,287.37909418233306,287.1177876100007,287.30426783565036
89,1857-06-16,288.1131110988167,287.75569498091437,288.101629057942,288.14959356511474,288.439603548169,288.07893436722725,288.35218032107394,288.25155577854383,288.0784064009245,288.2243063869481,288.33832995709895,288.261801473121,288.0514736691247,288.1248135599373,287.92341531319175,287.9642238956967
90,1857-07-16,288.55820652322024,288.22924470201696,288.6264840997256,288.69140698199647,288.9494575354821,288.44494746990523,288.7499986222955,288.72414881880775,288.53660686692365,288.80425123964596,288.79546037833626,288.701129662113,288.4530364369935,288.65191764061115,288.3134726165521,288.40982515253296
91,1857-08-16,288.5368019322341,288.1200899160484,288.5253031000537,288.5129846355362,288.85345979497856,288.4314365221724,288.8169133728137,288.62656677212044,288.56067632064816,288.6944463817487,288.67053874641596,288.54005747656515,288.52462038917787,288.57565114395004,288.41724119779826,288.50495603807667
92,1857-09-16,287.8544975750738,287.4486133191324,287.6238984818134,287.9910441250725,288.2170707726408,287.8943574623907,288.33789985806237,287.98563785424636,287.83535996755006,288.1111672743091,288.2121455769636,287.9470385011819,287.8153422726725,287.942467287959,287.6670643739948,287.7466176417262
93,1857-10-16,286.9424286578989,286.5222905009954,286.68989260062364,286.9576998828345,287.2118716202028,287.0034031122245,287.3561302467401,286.82826599533763,286.7667810018954,287.18485362867284,287.07826827691576,286.9887741541998,286.8115895910976,286.8658775740353,286.6031511821107,286.84171568572816
94,1857-11-16,285.65422532940585,285.3513271878256,285.6032882516958,285.67689040746615,286.01646713036223,285.71610499278756,286.1739802614086,285.84511144257675,285.67874752002524,286.15169956327435,285.9265898211979,285.7722652088122,285.67676204988504,285.8705082398134,285.6642737128193,285.6024688238958
95,1857-12-16,284.836043291146,284.52837809354713,284.5738810865654,284.67040068340486,284.9378600118868,284.68786586912967,285.14016403552336,284.88729021397205,284.4798486067569,285.1620508495239,285.1702842050568,284.82409094609176,284.7341907555801,284.9700120112901,284.6241119352972,284.7202170600766
96,1858-01-16,284.3077466996628,284.0721672644742,284.0679267006002,284.38894304459694,284.5888358132644,284.2608041715386,284.6892278881911,284.4459576249553,284.2433151139593,284.563133584335,284.62306670721347,284.33218009699823,284.3067680409767,284.31402419906755,284.3066948704768,284.381952105763
