,time,r1i1p2f1,r2i1p2f1,r3i1p2f1
397,2048-02-15,282.90863,281.42905,280.09796
398,2048-03-16,281.0172,281.55264,282.1947
399,2048-04-16,283.155,280.92282,282.70135
400,2048-05-16,286.99954,285.28055,287.80466
401,2048-06-16,289.56998,288.549,290.49832
402,2048-07-16,293.4568,292.15717,293.37927
403,2048-08-16,293.98718,292.63278,294.7048
404,2048-09-16,291.95682,291.29623,293.7586
405,2048-10-16,289.28348,287.6643,289.1613
406,2048-11-16,283.70853,284.31012,284.49728
407,2048-12-16,282.2455,281.25714,281.62656
408,2049-01-16,280.32593,280.75378,279.0325
409,2049-02-15,282.55222,279.87842,282.08707
410,2049-03-16,281.07672,280.14746,280.06094
411,2049-04-16,284.62704,282.72986,282.23303
412,2049-05-16,288.05252,285.03818,283.98288
413,2049-06-16,289.10663,289.83115,289.7482
414,2049-07-16,291.93063,292.71805,295.47345
415,2049-08-16,293.59225,293.33203,293.40067
416,2049-09-16,292.19553,291.429,291.63843
417,2049-10-16,290.1415,288.7758,287.5887
418,2049-11-16,284.2455,283.94904,286.0568
419,2049-12-16,282.02896,283.03165,283.10617
420,2050-01-16,281.57584,281.2941,281.17203
421,2050-02-15,281.55646,282.91586,279.3064
422,2050-03-16,281.37918,281.4822,282.33817
423,2050-04-16,284.0051,283.56586,282.33936
424,2050-05-16,286.2056,288.53174,286.2921
425,2050-06-16,290.59375,291.69424,292.58304
426,2050-07-16,291.81897,292.2458,296.07205
427,2050-08-16,292.19452,294.39844,294.78464
428,2050-09-16,291.06622,291.9382,293.61273
429,2050-10-16,289.3715,288.94263,288.64713
430,2050-11-16,286.16165,284.44208,285.618
431,2050-12-16,284.20883,282.4439,281.97668
432,2051-01-16,281.7386,281.56775,280.74564
433,2051-02-15,280.96115,281.87997,279.8737
434,2051-03-16,280.4232,281.34668,280.71628
435,2051-04-16,283.3759,283.6485,283.46283
436,2051-05-16,287.02292,286.992,285.3786
437,2051-06-16,290.34717,289.37344,288.78015
438,2051-07-16,292.7982,293.0714,291.6018
439,2051-08-16,295.01044,293.15555,293.6554
440,2051-09-16,293.74347,291.89584,291.29703
441,2051-10-16,290.06323,288.5254,286.9884
442,2051-11-16,284.836,284.21585,284.44016
443,2051-12-16,282.2964,281.02896,282.38663
444,2052-01-16,281.39832,280.10977,280.95508
445,2052-02-15,279.01053,278.87512,279.83755
446,2052-03-16,278.96158,281.59576,281.3436
447,2052-04-16,282.13385,284.4346,281.18494
448,2052-05-16,285.4098,287.36728,285.44327
449,2052-06-16,291.12805,289.0147,290.88953
450,2052-07-16,293.8218,293.3442,293.40436
451,2052-08-16,294.95752,292.8459,296.14355
452,2052-09-16,292.17023,292.5403,293.59976
453,2052-10-16,290.23062,288.64597,289.62253
454,2052-11-16,286.21002,284.47263,286.65408
455,2052-12-16,283.57883,280.43918,281.6834
456,2053-01-16,281.64603,281.2083,281.52078
457,2053-02-15,282.12634,280.28583,280.00836
458,2053-03-16,283.04752,280.4074,281.7013
459,2053-04-16,281.9054,282.4373,283.2524
460,2053-05-16,287.27924,288.06256,286.7297
461,2053-06-16,291.89017,289.0013,289.943
462,2053-07-16,293.7341,293.2948,292.61935
463,2053-08-16,293.32883,293.97195,293.54492
464,2053-09-16,292.07907,291.26746,291.6734
465,2053-10-16,287.36456,287.7539,289.04413
466,2053-11-16,285.23135,285.12634,284.1003
467,2053-12-16,281.84595,281.48215,283.50958
468,2054-01-16,281.49393,280.46954,283.22833
469,2054-02-15,280.67386,280.72943,282.51193
470,2054-03-16,280.7511,280.70078,282.56924
471,2054-04-16,282.45862,281.17792,283.63043
472,2054-05-16,285.0813,288.66888,287.981
473,2054-06-16,289.9396,291.9007,289.73044
474,2054-07-16,293.5892,295.7185,291.55597
475,2054-08-16,293.364,295.87186,292.8811
476,2054-09-16,290.41376,294.08136,292.17188
477,2054-10-16,287.2659,289.87546,289.11963
478,2054-11-16,285.32977,287.1674,285.9372
479,2054-12-16,281.1916,283.4014,283.12088
480,2055-01-16,281.14685,282.00262,282.01968
481,2055-02-15,281.84058,282.42334,281.29462
482,2055-03-16,282.49966,280.97607,281.1113
483,2055-04-16,284.22678,284.9554,283.00974
484,2055-05-16,286.8777,286.98724,287.5857
485,2055-06-16,290.289,289.31076,291.3051
486,2055-07-16,294.29086,292.91837,292.55325
487,2055-08-16,295.56586,293.67023,292.75565
488,2055-09-16,292.8947,291.9372,290.20898
489,2055-10-16,288.40277,287.89508,287.14493
490,2055-11-16,285.44507,285.57236,285.15207
491,2055-12-16,282.46527,282.2356,282.92877
