,time,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2
196,2031-05-16,288.9994050614876,288.6183453481677,288.74129809155875,288.87807364315466,288.7445178703042
197,2031-06-16,289.9426939081083,289.5378016613452,289.6940347955418,289.84572286141844,289.59035957219237
198,2031-07-16,290.1972351538223,289.86701403794274,289.93632524071296,290.27001103453637,290.01706044457336
199,2031-08-16,290.14632218498264,289.7639589823848,289.93666143173743,290.25743097012065,289.9524030698514
200,2031-09-16,289.37034859024357,288.9164153274593,289.25168924101496,289.45236706130675,289.2469764253186
201,2031-10-16,288.3980644618558,287.91131867918693,288.086150809053,288.42849081873334,288.08539368153123
202,2031-11-16,287.3323851116435,286.68465950359627,287.01503883168965,287.2321950440486,286.9778949255862
203,2031-12-16,286.34283339119594,285.86483806520573,286.204170826658,286.6354123009024,286.1500787718919
204,2032-01-16,286.2857147982335,285.89129891210854,285.66242604542185,286.30610975878494,285.96727674022014
205,2032-02-15,286.4758682997316,286.11812864033,286.0571744517853,286.66598802390223,286.1819032990628
206,2032-03-16,287.0303617657774,286.8020839008346,286.7023139063955,287.288764939838,287.02062385661793
207,2032-04-16,288.0936467278863,287.5919005474912,287.627925311983,288.1635483316075,287.98225224675576
208,2032-05-16,288.9743395224671,288.6113231675228,288.70880228338547,289.0577693757296,288.92980436922636
209,2032-06-16,289.9080768556066,289.5817779672656,289.53949149131137,289.8767103357462,289.76247946333814
210,2032-07-16,290.45019397215606,290.0066706409165,289.934648689991,290.3131253433808,290.2520453575768
211,2032-08-16,290.2391989457876,289.84718128635353,289.82272413748325,290.19508302906803,289.9889504984391
212,2032-09-16,289.4775349249007,289.26181666279604,289.1754649151095,289.38103412553244,289.1396841587642
213,2032-10-16,288.377961525048,288.0388127846847,287.9086938995414,288.20856328221964,288.06451518620133
214,2032-11-16,287.19521738847004,287.00830528278556,286.81619577953995,287.1089916453083,287.05081333255623
215,2032-12-16,286.5152564433732,286.25152134570004,286.12490549761486,286.4698305473471,286.23020102520707
216,2033-01-16,286.17725035265823,286.04701403480436,285.9248856047856,286.30994044242067,286.24131581767017
217,2033-02-15,286.4209404072009,286.34683752475115,286.3920762592768,286.5883141410713,286.3486000532139
218,2033-03-16,286.9869987546385,287.05222745840985,286.7472721086759,287.14341359877056,286.95191632514326
219,2033-04-16,287.83924262141363,287.8956831438747,287.93313994402814,288.05678131700625,287.832066547984
220,2033-05-16,288.8062898573712,288.80580310230965,288.90711302887973,289.03449549295254,288.83439750478624
221,2033-06-16,289.64363676955537,289.8238338827722,289.63134207057703,289.8771161786885,289.78991808789004
222,2033-07-16,290.099117126005,290.1657647088511,290.11535225373603,290.1761471049999,290.1388939935874
223,2033-08-16,290.05093244925627,290.11811583742156,289.8613293282995,290.19717261377474,290.0012987780967
224,2033-09-16,289.3770141425999,289.38825285377703,289.2376580092971,289.4263890451591,289.32900463880975
225,2033-10-16,288.33327352503875,288.38239610029495,288.25155316643827,288.29555260365044,288.2196844894875
226,2033-11-16,287.36709109535764,287.32483735722695,287.2516216533005,286.94496478896195,287.0781350187805
227,2033-12-16,286.59038328317683,286.51128823328924,286.2420658487664,286.29950430267377,286.45397088315326
228,2034-01-16,286.48664604183193,286.5158613020077,286.3165208976069,286.27546271865845,286.2421399866134
229,2034-02-15,286.58315987989573,286.61752030702496,286.4931784803896,286.3319762846793,286.8013535254297
230,2034-03-16,287.03973232936005,287.4480930260817,287.126645882,286.89507351856446,287.1435029994328
231,2034-04-16,288.13190842206615,288.24343763602104,287.9571618287321,287.68027387970426,288.1425920364556
232,2034-05-16,289.1324510293867,288.9964556185675,288.82740662743595,288.69132188239035,289.1078230664028
233,2034-06-16,290.0856297722094,289.88813424222246,289.7763680664395,289.61407067900734,289.94931431655317
234,2034-07-16,290.57665212096657,290.23440693464096,290.1480277540257,290.09200841911525,290.34354313459613
235,2034-08-16,290.5308672100118,290.04509385489536,290.07869502003774,290.10531961643005,290.2758183982587
236,2034-09-16,289.6433906428844,289.3527552396697,289.2738764339156,289.44253716188945,289.5135439252823
237,2034-10-16,288.5763985568301,288.2950238752999,288.2059767860259,288.3808911306553,288.2608154114357
238,2034-11-16,287.47553784652473,287.2254447662858,286.93899585206657,287.3737256483162,287.35888240456455
239,2034-12-16,286.74662880406555,286.2230296255663,286.16022795722444,286.5925403326026,286.60285577311595
240,2035-01-16,286.3974616559504,286.3476426846335,285.9191931622853,286.32980789134115,286.12931849522107
241,2035-02-15,286.7293224382666,286.63114535593684,286.18783491124907,286.36598770660277,286.5090770783583
242,2035-03-16,287.3479983734697,287.2575589747851,286.71109657369414,286.9733168865829,287.18192453543713
243,2035-04-16,288.16250206677637,288.0760985609522,287.63384357441214,288.0328398757606,288.0669942614639
244,2035-05-16,288.8736322912533,288.95923010904113,288.59532209094266,288.8925628044398,288.98588724986297
245,2035-06-16,289.8501673075879,289.97219727355343,289.4721679776667,289.8482285994225,289.9024537421455
246,2035-07-16,290.225642317662,290.34424161413915,289.96457230553636,290.287762501311,290.3281205107471
247,2035-08-16,290.03410346514795,290.1481896316418,290.00811711051296,290.1465978798836,290.4095440209211
248,2035-09-16,289.2609634955647,289.48424746806785,289.38345476652324,289.3633656776884,289.57579588612316
249,2035-10-16,288.07998685837657,288.30188637579823,288.22811637144355,288.19989539914303,288.4596032408944
250,2035-11-16,286.9487829423631,287.23669734751394,287.3019917097688,287.1578396325221,287.4349197083017
251,2035-12-16,286.18130641614573,286.1988052906893,286.3990172433136,286.5502704584802,286.8373402490509
252,2036-01-16,285.91566965775934,286.12017322694885,286.3379804968184,286.5425956554274,286.5572089128766
253,2036-02-15,286.26353139716343,286.55183818543867,286.61524905373346,286.57317940938754,286.68618129455854
254,2036-03-16,286.7437263632233,287.04749599777256,287.3461936318672,287.3650532140734,287.47777739941046
255,2036-04-16,287.71779786469256,288.17992460859955,288.176335797803,288.0579230537901,288.2444865598403
256,2036-05-16,288.59169272485514,289.091565864145,289.00328312397363,288.81693522842096,289.1015740233167
257,2036-06-16,289.5263106247558,290.0468699920322,289.9465180287854,289.7734595789292,290.09361235659844
258,2036-07-16,290.0242810793789,290.41024402381834,290.40431900909493,290.3110839806303,290.4852323169565
259,2036-08-16,289.83543805003745,290.1582901981255,290.21738787617033,290.16339095652467,290.41977752289614
260,2036-09-16,289.22450561718796,289.34017782728114,289.36468642400644,289.5005482235628,289.81731655128686
261,2036-10-16,288.023246360766,288.3251901526673,288.3501997216952,288.18371924338436,288.6650027266926
262,2036-11-16,287.0271396254903,287.3316055670247,287.37714108805704,287.1284647352958,287.4527397043161
263,2036-12-16,286.3447275439455,286.47823981909255,286.512761009966,286.2600921464244,286.7799176251099
264,2037-01-16,285.9182542006883,286.36854188571255,286.3463735745684,286.5483976942332,286.65260875230604
265,2037-02-15,286.0172395629953,286.7821503549947,286.39220660528946,286.57935001729015,286.725815599434
266,2037-03-16,286.90239003521094,287.42057939093706,287.1263444111287,287.2191078340527,287.36985856814886
267,2037-04-16,287.9434829893639,288.1867630211414,287.8953748194663,288.1280438827966,288.3602673434902
268,2037-05-16,288.8092302958999,289.10498968642247,288.8470425563918,288.91299403631524,289.29294319829495
269,2037-06-16,289.7328992897825,289.9584118427795,289.9645414035009,289.89528425800495,290.18935350081256
270,2037-07-16,290.26868019676726,290.49237195062267,290.3825324902226,290.41886959063834,290.6616971873502
