,time,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1
335,2042-12-16,281.82306,281.55035,281.45493,281.22134,280.84778
336,2043-01-16,281.30954,279.73557,280.68137,281.31564,281.29984
337,2043-02-15,280.79575,281.14694,280.22205,280.5966,280.51324
338,2043-03-16,281.1228,282.1256,280.38303,280.18292,281.03796
339,2043-04-16,282.49466,282.9762,281.45483,282.13535,283.12357
340,2043-05-16,285.24057,286.73727,286.17004,285.99533,286.5668
341,2043-06-16,290.92813,289.96985,289.71915,289.1812,289.1113
342,2043-07-16,293.0203,290.2718,291.27,294.779,289.9848
343,2043-08-16,292.098,290.30225,290.62146,290.87637,290.9859
344,2043-09-16,290.97806,289.64197,289.498,291.5111,289.2828
345,2043-10-16,288.56506,286.09042,286.7768,285.8987,286.8366
346,2043-11-16,283.87915,282.2271,282.68918,282.88004,281.59348
347,2043-12-16,281.6327,279.45135,281.13367,282.83124,279.56503
348,2044-01-16,280.3569,278.41525,277.8597,278.62137,280.54675
349,2044-02-15,279.83228,279.04083,279.9638,278.82437,279.2587
350,2044-03-16,280.4565,278.7804,281.5774,281.89798,281.37448
351,2044-04-16,283.43307,282.11752,283.85522,282.28635,283.24643
352,2044-05-16,284.45926,284.6781,286.44574,287.6144,284.42264
353,2044-06-16,289.4778,288.2955,289.99133,290.6807,289.11185
354,2044-07-16,291.35352,291.30884,290.78583,291.95163,292.28317
355,2044-08-16,291.68576,292.4865,291.4768,292.76944,292.2141
356,2044-09-16,291.26486,291.05185,289.71747,290.3264,291.42468
357,2044-10-16,287.08844,287.4289,286.705,287.0308,286.78516
358,2044-11-16,283.01346,282.7296,284.24084,283.78085,283.36606
359,2044-12-16,282.56335,282.3414,280.89474,279.61688,282.5531
360,2045-01-16,280.83282,281.28357,279.1884,277.1548,281.18958
361,2045-02-15,280.42267,281.59256,277.25018,276.44067,280.83865
362,2045-03-16,280.28342,282.105,280.83618,277.31232,281.31326
363,2045-04-16,281.2058,286.03217,282.265,281.7157,284.08215
364,2045-05-16,284.99188,284.6677,285.32513,285.01047,284.8692
365,2045-06-16,289.6598,290.94843,288.5167,289.2827,289.725
366,2045-07-16,292.07675,292.74097,290.7997,293.36615,293.5836
367,2045-08-16,291.3049,292.33023,290.3411,292.66223,292.28864
368,2045-09-16,290.40384,292.14255,288.95767,290.047,290.52173
369,2045-10-16,287.56934,288.38052,285.9621,287.2664,287.74774
370,2045-11-16,283.52332,283.34885,284.22107,283.54865,283.45862
371,2045-12-16,282.06378,282.38528,281.3437,281.12042,280.88174
372,2046-01-16,279.92618,279.87238,280.27103,281.26382,279.35837
373,2046-02-15,278.53873,280.90207,282.4781,280.92114,279.69846
374,2046-03-16,280.7514,282.52103,282.35703,280.54236,280.18585
375,2046-04-16,282.80255,283.1341,281.3397,282.9437,280.90628
376,2046-05-16,284.75082,287.80585,286.58606,285.45407,284.51904
377,2046-06-16,288.51468,289.70908,290.31387,290.2612,289.84134
378,2046-07-16,290.5991,293.44098,292.34323,291.43588,290.7284
379,2046-08-16,291.85852,291.55573,292.97406,291.9453,290.58603
380,2046-09-16,290.0126,291.3536,290.41528,291.1498,287.91278
381,2046-10-16,286.24033,286.708,287.59335,286.3446,286.51898
382,2046-11-16,282.92163,283.75232,282.99872,283.61102,283.80652
383,2046-12-16,282.23477,282.3417,279.87494,279.9258,280.45584
384,2047-01-16,281.75287,281.3615,276.71667,280.3308,279.88086
385,2047-02-15,282.1487,280.11337,280.49896,279.76385,278.1498
386,2047-03-16,283.79706,281.17856,280.83823,281.9831,279.62662
387,2047-04-16,284.70786,283.91614,282.57712,281.79385,282.16544
388,2047-05-16,286.42148,285.4567,287.1732,285.6618,284.7031
389,2047-06-16,290.51843,289.96976,291.0253,289.48383,287.2402
390,2047-07-16,292.23526,293.3372,292.8318,293.3458,293.76138
391,2047-08-16,291.55472,293.2313,292.87213,290.80588,292.15082
392,2047-09-16,291.239,289.51544,290.07825,289.78223,290.9689
393,2047-10-16,287.12988,286.13922,286.72064,286.2501,286.67032
394,2047-11-16,283.70374,282.1712,282.32855,284.53748,283.48032
395,2047-12-16,281.0805,280.83536,280.57596,282.06482,281.02863
396,2048-01-16,280.27856,280.38678,279.91443,279.91968,280.1326
397,2048-02-15,280.76392,281.58215,281.29428,279.96646,277.8024
398,2048-03-16,281.87482,284.0415,280.23328,282.0887,283.19455
399,2048-04-16,282.41837,283.1597,282.55145,283.69827,282.0385
400,2048-05-16,286.64114,286.0192,284.0596,286.10934,284.3901
401,2048-06-16,289.80286,289.91614,289.1659,289.75302,288.6905
402,2048-07-16,293.54703,293.00854,292.65753,293.55673,292.58466
403,2048-08-16,293.86237,292.00763,291.89743,291.5164,291.5959
404,2048-09-16,292.02002,289.60846,291.7678,289.92834,288.926
405,2048-10-16,289.50455,287.3495,287.60825,287.69525,285.22498
