,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
95,2022-12-16,281.01627,280.15067,279.89835,280.44318,279.53253,278.184,279.61087,277.17365,280.49106,278.93936
96,2023-01-16,277.08606,277.41943,277.2821,279.97693,279.27908,279.66043,279.5944,276.8539,277.99814,279.95
97,2023-02-15,278.32294,277.13803,278.698,279.23196,278.2825,280.03345,278.24054,279.2817,279.04044,277.71576
98,2023-03-16,280.37408,279.18658,277.77197,280.73923,279.7485,279.34906,278.4292,279.5417,280.35013,277.81946
99,2023-04-16,280.58743,281.65955,280.4317,282.24222,282.6872,280.7486,281.88242,279.35886,280.34995,281.33997
100,2023-05-16,283.63297,283.5528,283.22928,285.307,283.95724,283.91534,283.8458,283.70377,283.20303,284.38654
101,2023-06-16,286.8051,287.61917,287.21005,288.81708,287.43747,286.96658,288.45798,287.29984,286.70844,287.47708
102,2023-07-16,289.7192,290.27188,289.63162,290.8076,288.89444,289.23096,289.9755,290.0632,290.32617,289.63306
103,2023-08-16,290.03955,289.01968,289.5234,292.80054,289.82962,289.90814,290.68848,289.7286,290.95752,291.24136
104,2023-09-16,288.90735,287.23605,287.6352,291.0932,287.66788,289.1329,288.25342,288.08676,288.086,291.19238
105,2023-10-16,284.60895,285.5503,285.05228,286.165,286.23013,286.4986,287.21808,286.21063,285.4383,288.05432
106,2023-11-16,281.97797,282.9779,283.00827,283.10965,282.45416,282.9051,282.55698,283.29272,281.42334,281.00415
107,2023-12-16,279.1382,279.91974,278.77835,281.29758,280.00494,281.08185,279.9602,280.26053,280.98978,280.64853
108,2024-01-16,278.3474,279.19543,277.53482,279.44232,277.21085,279.673,279.44876,276.32025,280.87415,278.56528
109,2024-02-15,276.71643,278.18222,276.28882,280.09598,277.94022,279.4564,276.79575,278.08624,278.55637,278.44357
110,2024-03-16,275.49356,278.7074,276.7106,279.81116,280.12134,278.4449,277.09497,277.97336,279.45523,279.6068
