,time,r1i1p2f1,r2i1p2f1,r3i1p2f1
232,2034-05-16,290.14644317219427,289.7543353769413,289.96073476328763
233,2034-06-16,290.84206768617594,290.56553655095354,290.70989493956495
234,2034-07-16,291.24545362371157,290.82198468755337,290.9365802211833
235,2034-08-16,291.1042261180285,290.6961099982412,290.7765867510429
236,2034-09-16,290.3635873353698,290.15971748728083,290.22768904120284
237,2034-10-16,289.62257275243337,289.14755009540823,289.3804877075139
238,2034-11-16,288.67265447748787,288.5105658564839,288.3708151204419
239,2034-12-16,287.95218061884066,287.831849280602,287.7047360930421
240,2035-01-16,287.50056567121084,287.44522195592305,287.4274645033062
241,2035-02-15,287.7368081347405,287.47091656871464,287.29382024493225
242,2035-03-16,288.25167909471054,287.8534984758333,288.01563881429786
243,2035-04-16,289.2179007524372,289.1409628860901,288.9402304612529
244,2035-05-16,290.1310566450007,289.8840098761121,289.93239040870554
245,2035-06-16,290.9580608888735,290.71905878582527,290.60390119914655
246,2035-07-16,291.07726396610605,291.01538962466805,291.0359362322212
247,2035-08-16,290.9309546535517,290.94548205348394,290.8870717764224
248,2035-09-16,290.45530885811706,290.2320737710858,290.2630813616668
249,2035-10-16,289.59995859521285,289.30214701338383,289.5611197100114
250,2035-11-16,288.7989668435481,288.4605821602715,288.5552003533524
251,2035-12-16,288.1116771895548,287.8142084182237,287.9267120963238
252,2036-01-16,287.7499431613868,287.52350198579967,287.489566048006
253,2036-02-15,287.7512132631007,287.45675775247577,287.47992877670487
254,2036-03-16,287.99989399011065,288.1618652614141,287.96892587206474
255,2036-04-16,289.16458689355255,289.066570767972,289.10015760016955
256,2036-05-16,290.2925148376181,289.83882186453906,290.133092185342
257,2036-06-16,291.026934859434,290.71445563760676,290.86249697949296
258,2036-07-16,291.3331134689009,291.1149366690747,291.2248543272659
259,2036-08-16,291.1126489855788,290.9724331357787,291.0407071462829
260,2036-09-16,290.53199134252236,290.3612418372051,290.47081097795774
261,2036-10-16,289.67550913197516,289.45016739072014,289.7099406278622
262,2036-11-16,288.7645750556666,288.60625813729365,288.8262856272994
263,2036-12-16,287.77379858320995,287.9344912879717,288.0566689616886
264,2037-01-16,287.5734324372296,287.72361323489434,287.75379301308845
265,2037-02-15,287.5561353628384,287.65246578544645,287.6160454850617
266,2037-03-16,288.0952437407979,288.40176477835837,288.11765609402306
267,2037-04-16,289.29041193462007,289.23000503017533,289.13246675720933
268,2037-05-16,290.1613999370491,290.00313514787257,289.9022886752495
269,2037-06-16,290.9423675999252,290.82332461007854,290.7863257270217
270,2037-07-16,291.20151428639775,291.1700186628935,291.0972614563734
271,2037-08-16,291.2242037816458,291.3611694687946,291.06570647697896
272,2037-09-16,290.50281959048596,290.7267934029043,290.338980299644
273,2037-10-16,289.7514574267565,289.7051632307019,289.40566406267186
274,2037-11-16,288.838241935697,288.9538493121348,288.56263654937476
275,2037-12-16,288.1289310282399,288.3481366724343,287.8335718840483
276,2038-01-16,287.64932295596446,287.8547428266764,287.578445700715
277,2038-02-15,287.65917708205313,288.0740479384403,287.7944676512108
278,2038-03-16,288.2963982649024,288.56684689513077,288.1742111967042
279,2038-04-16,289.2446215310263,289.37063053076645,289.1790781049
280,2038-05-16,290.1226987302509,290.23647736239155,289.9308050311254
281,2038-06-16,291.0576821405986,290.9285622870532,290.6955605908608
282,2038-07-16,291.37558670763605,291.34406701994993,291.07495629106137
283,2038-08-16,291.13894439248696,291.24674307673166,290.94488240033485
284,2038-09-16,290.4788649979004,290.3892604697419,290.38602555832915
285,2038-10-16,289.5421257367969,289.5252383827893,289.5527714726149
286,2038-11-16,288.9101550560881,288.72481415371936,288.84890308790534
287,2038-12-16,288.18962317382073,287.89028043836015,287.89514111647844
288,2039-01-16,287.6159124968338,287.54447863282576,287.63955688820664
289,2039-02-15,287.54944750717766,287.6763035358327,287.8307987024622
290,2039-03-16,288.3141770484482,288.0900613585271,288.0877801453406
291,2039-04-16,289.1214511829365,289.10838318860004,289.1884267685015
292,2039-05-16,290.06535463745286,290.02004689908546,290.111635496526
293,2039-06-16,290.75132331046206,290.69352864991026,290.83778191479223
294,2039-07-16,291.0847147808054,291.11217934713,291.32988305087054
295,2039-08-16,291.0636528943519,291.169286687089,291.19651795711746
296,2039-09-16,290.4187699840564,290.3385900028409,290.40006860699094
297,2039-10-16,289.5225265882927,289.5176229803746,289.63814575229634
298,2039-11-16,288.64162369240114,288.7306982041709,288.99776010660025
299,2039-12-16,287.97090000065464,287.97970276217785,288.41318588504737
300,2040-01-16,287.4814081115629,287.75023963010716,287.9965681551464
301,2040-02-15,287.70564316657374,287.68102365442405,287.8995320192835
302,2040-03-16,288.3444831899217,288.19400424700973,288.48881404094436
