,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
106,2023-11-16,281.06155,282.38373,283.01038,279.96625,281.80643,282.4642,282.83856,282.83936,282.38782,281.56183
107,2023-12-16,276.7886,278.32007,279.80338,279.95435,280.12842,277.62543,274.4811,278.9876,280.8028,277.6167
108,2024-01-16,277.9139,276.55914,279.4065,277.43634,279.16437,276.15088,276.97855,279.62183,278.48624,275.11502
109,2024-02-15,277.31976,273.27383,276.76172,277.63864,279.69125,278.39954,275.77386,279.00452,276.65292,275.822
110,2024-03-16,276.37817,278.36356,279.03595,277.0904,279.5731,278.05176,278.2338,278.20633,276.99918,277.21124
111,2024-04-16,280.44394,278.80972,283.23276,280.28613,280.0519,280.42175,281.34503,280.18683,281.2985,280.89554
112,2024-05-16,283.27084,283.5653,285.79562,283.92267,284.90488,284.34622,283.65717,285.69717,285.1276,283.67783
113,2024-06-16,287.46796,289.3423,288.63275,289.64902,286.4703,289.02075,287.1535,289.5992,287.98788,287.83954
114,2024-07-16,288.8586,290.8665,291.6386,293.03766,289.79782,290.38907,290.47943,290.8276,290.28625,289.94742
115,2024-08-16,289.75162,292.849,291.97318,291.4348,289.1224,291.81946,291.19772,290.07425,291.0324,289.60007
116,2024-09-16,287.31036,292.26596,289.30005,289.45572,286.76746,288.48102,291.14267,289.4927,290.1938,289.54584
117,2024-10-16,283.90198,288.1954,285.3188,287.6276,284.06784,283.63766,285.75043,288.51233,285.53482,284.03812
118,2024-11-16,283.01117,281.7713,281.08386,283.7645,281.99545,282.0804,280.6749,282.84528,280.2998,281.27432
119,2024-12-16,279.4068,279.62775,279.29684,280.62512,279.34805,279.36218,278.89676,279.3623,280.25058,280.25238
120,2025-01-16,278.71127,277.40283,277.08325,277.9516,277.78552,277.90463,276.44214,280.22763,278.80563,279.5184
121,2025-02-15,275.9655,277.3725,279.3104,277.02927,276.77444,277.0307,277.4717,277.83307,278.22006,278.38202
122,2025-03-16,275.30655,276.07266,281.33194,277.76065,277.63553,278.96326,278.1244,280.5265,279.15216,280.7691
123,2025-04-16,278.6759,279.2776,280.87796,281.86212,280.78055,282.81955,279.94647,281.98477,281.99466,280.72104
124,2025-05-16,284.73376,284.42508,284.89307,284.55612,284.7196,283.53754,285.21005,285.20248,284.02557,283.81778
125,2025-06-16,287.9432,288.93744,287.61075,286.6738,288.33994,287.72537,288.60727,288.95096,286.83972,286.67096
126,2025-07-16,289.6539,291.28876,289.60104,291.07516,289.40903,289.5474,293.0129,289.9281,291.35464,290.5019
127,2025-08-16,289.93594,291.91733,289.22318,290.61658,289.72162,289.84702,291.6746,291.15857,292.8368,290.67163
128,2025-09-16,291.19168,288.0365,288.11002,289.47092,288.29782,287.27493,289.2803,288.15973,289.97562,289.07
129,2025-10-16,287.96683,284.31723,283.9324,286.32474,285.7914,285.62604,285.8282,283.4451,285.14853,285.4216
130,2025-11-16,282.3788,281.3049,281.67456,281.5412,281.96082,282.95416,281.00085,280.0091,282.2235,280.8427
131,2025-12-16,277.78537,279.65762,279.41843,280.2795,279.6665,279.49738,279.7902,278.49606,279.7268,278.6972
132,2026-01-16,277.06094,279.0791,278.6004,278.36023,278.79858,277.2884,276.63998,273.77527,279.22937,276.32895
133,2026-02-15,276.5899,279.74976,275.0693,277.42783,277.8502,272.9422,273.83408,278.81195,276.78406,278.81265
134,2026-03-16,276.57553,279.99283,277.2468,279.04123,278.70544,276.9088,278.58328,278.7841,277.48593,277.94107
135,2026-04-16,281.40817,282.02042,279.90796,282.15707,280.8225,279.2851,281.9264,282.42374,281.23782,280.32123
136,2026-05-16,284.94354,284.06775,284.3486,284.9716,282.62006,283.88644,283.81512,284.0477,283.82764,282.64606
137,2026-06-16,288.3856,287.3325,287.16498,287.953,286.60184,287.76697,287.18393,287.57474,289.3421,286.25693
138,2026-07-16,289.65585,290.23172,289.78485,289.91052,288.65207,290.66922,289.26535,289.92917,292.48746,289.93356
139,2026-08-16,290.8605,291.89752,290.66577,289.7018,290.8204,291.33707,291.08823,290.1644,292.37878,290.05847
140,2026-09-16,288.64813,289.132,289.72574,287.66882,288.63474,287.82367,289.84915,289.29285,290.67786,288.38458
141,2026-10-16,285.2274,285.8639,285.6577,284.4358,282.75302,284.21054,287.73563,284.2651,285.4971,283.40897
142,2026-11-16,279.36737,281.81018,283.47278,281.6138,282.29465,280.35507,281.5535,283.19785,283.38403,282.42987
143,2026-12-16,280.68622,279.0137,279.46704,278.4538,280.11557,279.52753,278.04584,281.3005,276.24844,278.27472
144,2027-01-16,276.6714,278.04395,277.79208,276.9473,277.84384,278.57983,277.87262,279.19876,280.53195,276.98947
145,2027-02-15,278.1334,278.74713,277.64334,277.95514,278.0092,277.61768,274.1336,278.66708,279.32867,278.65396
146,2027-03-16,278.50885,279.02673,277.32855,275.9481,277.84637,277.634,276.61807,278.11755,278.59842,279.34747
147,2027-04-16,280.5495,281.21945,279.51236,279.24265,280.95288,280.83554,279.05206,279.9274,280.10007,281.1776
148,2027-05-16,285.3686,284.73782,283.53613,283.52002,285.37698,283.6207,283.39075,283.89142,284.71417,283.6179
149,2027-06-16,287.9818,288.14896,287.05615,286.30518,287.1163,287.97403,287.17825,287.71426,286.96716,286.80142
150,2027-07-16,289.3018,290.0015,288.93802,290.10275,290.7562,291.4715,291.75104,290.05005,289.14136,291.86444
151,2027-08-16,290.5487,289.06122,290.3404,289.49896,291.64105,291.56207,291.72485,290.93982,288.99707,291.163
152,2027-09-16,289.62918,287.89978,288.49042,287.86505,289.86694,290.01306,289.58362,289.95877,288.47412,289.69223
153,2027-10-16,285.83655,284.83575,285.38055,286.1348,285.11063,287.6936,287.85806,285.34528,284.70807,286.11084
154,2027-11-16,281.05478,281.34274,283.32516,282.90488,283.56757,283.47537,283.87253,281.15613,279.2428,282.21375
155,2027-12-16,279.18008,279.56137,279.32184,279.52835,281.11618,280.24875,280.34686,280.84082,279.83762,280.57663
156,2028-01-16,278.9201,275.37112,278.4148,275.87885,279.55676,278.89645,278.1794,279.28387,277.71655,278.38693
157,2028-02-15,276.95157,279.2028,279.96353,274.35358,279.77158,279.52148,275.9555,277.8973,278.8897,275.8591
158,2028-03-16,278.76562,278.6069,279.17783,275.8035,278.49063,279.05957,274.3512,279.39053,278.72864,278.69656
159,2028-04-16,280.8177,281.78415,280.555,281.07358,278.50275,282.654,278.3513,280.64557,280.56467,280.15115
160,2028-05-16,283.84644,283.27872,283.98007,283.9406,284.05655,285.33502,283.0377,285.45822,284.11905,284.6617
161,2028-06-16,287.1035,286.35025,286.63324,288.6297,288.21686,289.912,287.43076,288.7619,285.83408,288.03674
