,time,r1i1p1f1
608,2065-09-16,290.75469392761175
609,2065-10-16,289.8338999162842
610,2065-11-16,288.8652498112594
611,2065-12-16,288.24158082114633
612,2066-01-16,288.07795233187136
613,2066-02-15,288.17234671650635
614,2066-03-16,288.93089578136914
615,2066-04-16,289.56122950915295
616,2066-05-16,290.4885885313522
617,2066-06-16,291.2274248642509
618,2066-07-16,291.5052381164923
619,2066-08-16,291.5060830718752
620,2066-09-16,290.92406738904714
621,2066-10-16,289.8823591820448
622,2066-11-16,289.12524983560763
623,2066-12-16,288.44870296747587
624,2067-01-16,288.00096172697766
625,2067-02-15,288.11964445786964
626,2067-03-16,288.62679933235364
627,2067-04-16,289.5393407844546
628,2067-05-16,290.3827146505497
629,2067-06-16,290.9456012486356
630,2067-07-16,291.39306765965097
631,2067-08-16,291.38643806364547
632,2067-09-16,290.7290494051582
633,2067-10-16,289.75066340278624
634,2067-11-16,288.9297614914785
635,2067-12-16,288.19242734372335
636,2068-01-16,288.1529813880668
637,2068-02-15,288.3469366942942
638,2068-03-16,288.63309445039783
639,2068-04-16,289.4812915425744
640,2068-05-16,290.39099735299095
641,2068-06-16,290.9005345227997
642,2068-07-16,291.2727637107902
643,2068-08-16,291.14065359725413
644,2068-09-16,290.7732616863403
645,2068-10-16,289.9813046846266
646,2068-11-16,289.0310363013129
647,2068-12-16,288.29983565890984
648,2069-01-16,288.0712758651693
649,2069-02-15,288.11171762868423
650,2069-03-16,288.4667060454094
651,2069-04-16,289.4255843043287
652,2069-05-16,290.41633259715945
653,2069-06-16,291.0011176597827
654,2069-07-16,291.5701743621289
655,2069-08-16,291.5295493353968
656,2069-09-16,291.05424825412507
657,2069-10-16,290.0720345317807
658,2069-11-16,289.11182979747264
659,2069-12-16,288.5470155496275
660,2070-01-16,288.33651058779975
661,2070-02-15,288.58946848897074
662,2070-03-16,288.7011567970652
663,2070-04-16,289.6328783442821
664,2070-05-16,290.41191831927625
665,2070-06-16,290.9843675318115
666,2070-07-16,291.3939079574483
667,2070-08-16,291.26694014648274
668,2070-09-16,290.77689917958384
669,2070-10-16,289.78025755113146
670,2070-11-16,288.97214307352914
671,2070-12-16,288.2836186516622
672,2071-01-16,288.10431088657407
673,2071-02-15,288.43855496950056
674,2071-03-16,288.864610422483
675,2071-04-16,289.4858595136763
676,2071-05-16,290.51088322560037
677,2071-06-16,291.1434684243412
678,2071-07-16,291.58195254563435
679,2071-08-16,291.6605309004249
680,2071-09-16,290.824390554834
681,2071-10-16,290.0899102741342
682,2071-11-16,289.2330322303124
683,2071-12-16,288.5422088825823
684,2072-01-16,288.2149328563441
685,2072-02-15,288.35571958685495
686,2072-03-16,288.80942799044766
687,2072-04-16,289.75079251638
688,2072-05-16,290.5779242002656
689,2072-06-16,291.312627655164
690,2072-07-16,291.7131637453758
691,2072-08-16,291.5658554429615
692,2072-09-16,290.8084526042295
693,2072-10-16,290.0554441914294
694,2072-11-16,289.1484245460335
695,2072-12-16,288.4112840750613
696,2073-01-16,288.3056311462571
697,2073-02-15,288.2367111126242
698,2073-03-16,288.82494301079106
699,2073-04-16,289.5457006394541
700,2073-05-16,290.47189544020574
701,2073-06-16,291.0749141777001
702,2073-07-16,291.53837154079895
703,2073-08-16,291.5198349663014
704,2073-09-16,290.82052197032993
705,2073-10-16,289.92454282667023
706,2073-11-16,289.1722017129751
707,2073-12-16,288.2792224656637
708,2074-01-16,287.9536535858245
709,2074-02-15,288.2365660123639
710,2074-03-16,288.62008768264116
711,2074-04-16,289.4740735123104
712,2074-05-16,290.3515203502749
713,2074-06-16,291.04855875602374
714,2074-07-16,291.6369548675203
715,2074-08-16,291.3765644805069
716,2074-09-16,290.8697608924127
717,2074-10-16,289.86924120206334
718,2074-11-16,289.04351821118826
719,2074-12-16,288.3340893914819
720,2075-01-16,288.12007821555176
721,2075-02-15,288.1857525194004
722,2075-03-16,288.7293581860378
723,2075-04-16,289.59959477312646
724,2075-05-16,290.65573664051783
725,2075-06-16,291.28963696672025
726,2075-07-16,291.74696231065286
727,2075-08-16,291.5939909434107
728,2075-09-16,290.9166454128608
729,2075-10-16,290.14584754544666
730,2075-11-16,289.45382847967073
731,2075-12-16,288.75587517856815
732,2076-01-16,288.49245118524306
733,2076-02-15,288.3271768986724
734,2076-03-16,288.73897501227356
735,2076-04-16,289.706498006279
736,2076-05-16,290.471397768434
737,2076-06-16,291.2156879942984
738,2076-07-16,291.5912534368516
739,2076-08-16,291.37903841726285
740,2076-09-16,290.72069620633863
741,2076-10-16,289.755583867361
742,2076-11-16,288.75352641186913
743,2076-12-16,288.05675393527895
744,2077-01-16,287.78141814811573
745,2077-02-15,287.97290109701305
746,2077-03-16,288.40877735860016
747,2077-04-16,289.279813495456
748,2077-05-16,290.2802866553834
749,2077-06-16,290.9199784490006
750,2077-07-16,291.4161141018637
751,2077-08-16,291.24600735307837
752,2077-09-16,290.70031197108
753,2077-10-16,289.8819920015816
754,2077-11-16,288.91643047375686
755,2077-12-16,288.21220634259566
756,2078-01-16,287.6505518423457
757,2078-02-15,288.13152117273586
758,2078-03-16,288.5405715916624
759,2078-04-16,289.4098499907442
760,2078-05-16,290.2705368518548
761,2078-06-16,291.01301486508135
762,2078-07-16,291.5504888859287
763,2078-08-16,291.5852362398531
764,2078-09-16,291.05934767996297
765,2078-10-16,290.19732439973484
766,2078-11-16,289.1361009415716
767,2078-12-16,288.4119728630742
768,2079-01-16,288.1017828971716
769,2079-02-15,288.3144743872193
770,2079-03-16,288.95924807487404
771,2079-04-16,289.6840509420863
772,2079-05-16,290.6540563011655
773,2079-06-16,291.38005517775537
774,2079-07-16,291.73712896412513
775,2079-08-16,291.7359337589176
776,2079-09-16,291.0209903294065
777,2079-10-16,290.27770205303653
778,2079-11-16,289.4999865945594
779,2079-12-16,288.833178107008
