,time,r1i1p1f1,r2i1p1f1,r3i1p1f1
579,2063-04-16,280.60443,281.98743,282.73706
580,2063-05-16,284.727,285.23825,287.20447
581,2063-06-16,289.00342,288.9909,290.38528
582,2063-07-16,291.21442,291.1037,292.5015
583,2063-08-16,290.82468,291.97552,293.42953
584,2063-09-16,290.4302,291.18774,291.73923
585,2063-10-16,285.90182,286.6622,289.02338
586,2063-11-16,283.7704,282.34567,283.24
587,2063-12-16,280.18405,279.78134,282.49863
588,2064-01-16,280.008,278.81168,280.16324
589,2064-02-16,279.5575,281.68286,278.27863
590,2064-03-16,280.0795,281.3787,279.54294
591,2064-04-16,281.96664,282.4838,283.42
592,2064-05-16,285.195,286.6972,285.7621
593,2064-06-16,290.54135,290.22153,291.12628
594,2064-07-16,292.196,292.3842,293.86087
595,2064-08-16,294.16357,295.5193,293.19238
596,2064-09-16,291.63672,290.32327,291.24142
597,2064-10-16,287.9575,287.65546,287.45227
598,2064-11-16,283.72955,283.03488,284.54483
599,2064-12-16,281.94125,282.29498,282.27597
600,2065-01-16,279.81427,279.76956,279.343
601,2065-02-16,280.57443,279.25394,280.60126
602,2065-03-16,278.89105,281.38516,280.9609
603,2065-04-16,284.46463,281.11282,281.93686
604,2065-05-16,285.54977,285.15274,283.50897
605,2065-06-16,288.10065,289.19168,289.1298
606,2065-07-16,292.80704,292.05078,292.4813
607,2065-08-16,293.17548,292.3466,292.11725
608,2065-09-16,290.67892,292.20804,289.93723
609,2065-10-16,288.05054,285.82758,286.52002
610,2065-11-16,281.75177,283.13837,283.28107
611,2065-12-16,279.4959,281.66037,280.50638
612,2066-01-16,278.34515,277.6682,280.8527
613,2066-02-16,277.82843,280.52997,280.4932
614,2066-03-16,280.7254,281.33896,278.0256
615,2066-04-16,281.115,283.23093,280.8963
616,2066-05-16,284.88797,285.92838,284.6085
617,2066-06-16,288.53122,290.3043,288.31192
618,2066-07-16,293.40332,292.93546,292.56784
619,2066-08-16,293.81384,291.57916,291.92096
620,2066-09-16,291.3078,290.72314,291.40305
621,2066-10-16,285.52756,288.6704,286.7262
622,2066-11-16,282.22668,285.17728,282.31946
623,2066-12-16,282.56366,280.7475,281.78735
624,2067-01-16,281.9602,279.48068,279.53723
625,2067-02-16,279.756,278.66458,281.34012
626,2067-03-16,282.33548,281.03055,280.93033
627,2067-04-16,285.87814,281.95764,283.6249
628,2067-05-16,287.30237,285.90137,283.4736
629,2067-06-16,291.24478,289.56186,289.46567
630,2067-07-16,294.31104,291.91736,291.7311
631,2067-08-16,293.35156,291.87073,292.3036
632,2067-09-16,290.5879,289.98404,289.8049
633,2067-10-16,285.75742,286.39288,286.34723
634,2067-11-16,283.38055,284.7744,283.71005
635,2067-12-16,281.93784,281.92578,282.08496
636,2068-01-16,280.80038,280.5882,279.55188
637,2068-02-16,279.93768,279.13486,279.7467
638,2068-03-16,282.4105,280.44717,279.7917
639,2068-04-16,282.37198,283.12634,281.46628
640,2068-05-16,286.30017,285.70526,284.2333
641,2068-06-16,289.15427,291.2513,288.4641
642,2068-07-16,292.72913,292.2745,293.0036
643,2068-08-16,292.98264,291.4487,292.92126
644,2068-09-16,291.30203,290.50192,291.08414
645,2068-10-16,285.55066,287.30084,287.48755
646,2068-11-16,282.19553,284.39563,283.04547
647,2068-12-16,280.3957,281.2719,283.20306
648,2069-01-16,280.63266,280.4376,279.75742
649,2069-02-16,282.6861,279.45206,279.49026
650,2069-03-16,279.49844,281.26547,280.38712
651,2069-04-16,282.7879,281.3878,281.58942
652,2069-05-16,284.88983,285.22815,285.75412
653,2069-06-16,288.6282,288.44067,289.2846
654,2069-07-16,291.46848,291.97034,292.0746
655,2069-08-16,292.5074,291.20215,291.1855
656,2069-09-16,291.08405,291.48535,291.8699
657,2069-10-16,284.8192,287.48254,286.8054
658,2069-11-16,283.50208,284.15256,286.07
659,2069-12-16,282.8606,282.34552,281.9485
660,2070-01-16,279.5903,281.32065,282.14285
661,2070-02-16,279.1507,278.36526,280.07782
662,2070-03-16,279.02997,280.95438,279.72253
663,2070-04-16,281.11572,281.62164,282.55453
664,2070-05-16,287.91678,284.28876,285.04974
665,2070-06-16,289.3132,289.71417,288.26807
666,2070-07-16,294.37085,293.1752,291.39053
667,2070-08-16,293.36856,292.7354,291.87375
668,2070-09-16,292.46628,290.6617,290.59558
669,2070-10-16,288.12906,286.04358,286.71634
670,2070-11-16,283.55148,281.84,281.47223
671,2070-12-16,282.7118,283.31796,279.73187
672,2071-01-16,280.64758,281.23404,278.34106
673,2071-02-16,280.82422,281.17627,279.38458
674,2071-03-16,281.945,279.9789,282.4087
675,2071-04-16,282.7727,282.57175,284.01907
676,2071-05-16,287.94992,284.56866,285.7695
677,2071-06-16,292.12796,288.50366,289.8714
678,2071-07-16,295.83035,292.73718,293.2375
679,2071-08-16,295.2484,292.04172,293.38922
680,2071-09-16,290.38403,291.63538,292.32532
681,2071-10-16,287.2094,288.36685,289.0918
682,2071-11-16,286.4449,282.7139,283.6899
683,2071-12-16,282.0504,281.63702,281.15433
684,2072-01-16,281.18317,279.41122,280.94583
685,2072-02-16,279.7651,279.393,276.7156
686,2072-03-16,280.30258,279.96732,279.64825
687,2072-04-16,281.33154,282.87924,280.64728
688,2072-05-16,286.18622,285.29355,284.5336
689,2072-06-16,290.7446,289.95496,287.8795
690,2072-07-16,293.49292,293.7811,293.5913
691,2072-08-16,293.32086,294.711,292.39215
692,2072-09-16,292.8283,292.3659,290.5598
693,2072-10-16,287.41507,287.60983,287.82336
694,2072-11-16,284.5277,283.903,284.87418
695,2072-12-16,281.34564,282.8285,280.8439
696,2073-01-16,279.2518,281.70773,279.5815
697,2073-02-16,280.83316,280.10397,279.5264
698,2073-03-16,279.89157,282.2851,281.12912
699,2073-04-16,283.8914,285.50845,281.31522
700,2073-05-16,288.26984,287.26123,287.76025
701,2073-06-16,289.00558,290.79056,290.0768
702,2073-07-16,292.2569,293.57288,292.3594
703,2073-08-16,291.68613,293.21848,293.5395
704,2073-09-16,291.48697,291.2586,290.19733
705,2073-10-16,288.09763,287.32544,288.12457
706,2073-11-16,285.61713,283.94748,283.7514
707,2073-12-16,282.22446,282.66507,281.5521
708,2074-01-16,280.57062,281.64755,278.99185
709,2074-02-16,280.34982,279.77414,278.9097
710,2074-03-16,282.30487,281.2085,279.75986
711,2074-04-16,283.14157,282.21088,281.63132
712,2074-05-16,285.71576,284.44366,285.1907
713,2074-06-16,290.31256,290.33847,289.31772
714,2074-07-16,292.71432,293.75735,292.35184
715,2074-08-16,293.608,293.90494,291.20422
716,2074-09-16,289.9064,291.05148,290.788
717,2074-10-16,288.44565,290.06836,287.0221
718,2074-11-16,285.37955,282.8205,283.75046
719,2074-12-16,281.22266,280.7423,281.47815
720,2075-01-16,277.85736,282.2236,281.29962
721,2075-02-16,279.71036,279.35345,278.79785
722,2075-03-16,280.56778,280.3178,281.2076
723,2075-04-16,284.57162,281.3524,285.05817
724,2075-05-16,283.98593,284.58426,286.62415
725,2075-06-16,289.10767,288.0171,287.51532
726,2075-07-16,293.26413,291.7241,290.0912
727,2075-08-16,293.4075,291.6879,293.243
728,2075-09-16,290.69727,293.27292,292.56955
729,2075-10-16,287.7468,286.86356,288.62405
730,2075-11-16,284.24625,283.9133,285.08856
731,2075-12-16,280.3439,281.8042,283.26047
732,2076-01-16,280.98615,280.61902,281.4399
733,2076-02-16,280.2126,281.3186,281.0907
734,2076-03-16,281.77847,281.0521,280.46722
735,2076-04-16,284.04587,284.02295,283.9646
736,2076-05-16,287.56186,285.9484,288.11053
737,2076-06-16,290.76868,290.67444,289.99185
738,2076-07-16,293.75293,293.08725,291.62537
739,2076-08-16,293.13177,293.46762,293.86484
740,2076-09-16,292.16345,291.90378,291.0599
741,2076-10-16,287.52316,287.9232,286.48608
742,2076-11-16,283.07544,285.23245,283.98026
743,2076-12-16,278.84964,281.344,282.18436
744,2077-01-16,281.6225,280.4277,280.89566
745,2077-02-16,279.82895,279.7848,279.97287
746,2077-03-16,281.80493,280.57428,279.02734
747,2077-04-16,280.7583,284.26517,281.80246
748,2077-05-16,285.21854,287.0863,284.61905
749,2077-06-16,290.47092,291.05444,290.27365
750,2077-07-16,291.41504,292.72852,292.545
751,2077-08-16,292.2655,292.75888,292.89548
752,2077-09-16,290.2649,292.87732,292.45227
753,2077-10-16,287.39554,286.17627,286.08728
754,2077-11-16,283.51645,284.07635,283.16537
755,2077-12-16,282.60892,281.3021,282.1136
756,2078-01-16,281.5589,280.5462,281.18124
757,2078-02-16,281.86523,282.1218,280.51816
758,2078-03-16,281.07385,281.33234,280.75888
759,2078-04-16,284.45874,280.9295,283.58746
760,2078-05-16,287.9691,283.73334,286.87875
761,2078-06-16,287.8814,290.28952,291.6295
762,2078-07-16,292.58817,293.30185,294.059
763,2078-08-16,291.93478,293.20206,294.081
764,2078-09-16,291.24634,291.80887,292.0383
765,2078-10-16,285.90002,287.66586,287.12744
766,2078-11-16,283.93726,285.3816,284.933
767,2078-12-16,280.7413,283.01038,282.0441
768,2079-01-16,280.8553,281.77652,280.2068
769,2079-02-16,278.6051,281.4182,280.5032
770,2079-03-16,281.46817,282.19156,280.20578
771,2079-04-16,282.61813,283.5035,283.2215
772,2079-05-16,288.6398,287.90247,285.20923
773,2079-06-16,291.57608,289.2463,287.46585
774,2079-07-16,293.2083,292.89728,291.74976
775,2079-08-16,292.90686,293.64346,293.084
776,2079-09-16,291.49826,290.96033,291.66016
777,2079-10-16,288.30212,289.69147,286.46927
778,2079-11-16,283.75934,283.99847,283.66815
779,2079-12-16,281.09033,284.64655,281.50232
780,2080-01-16,278.46475,281.77127,278.9834
781,2080-02-16,279.82867,280.5654,280.44144
782,2080-03-16,280.49744,283.35178,280.27664
783,2080-04-16,284.10303,283.16083,283.6186
784,2080-05-16,287.11295,285.61264,287.031
785,2080-06-16,290.146,290.99652,289.08633
786,2080-07-16,292.01767,292.79248,291.73477
787,2080-08-16,293.95483,293.91556,292.04636
788,2080-09-16,290.88123,292.73334,290.78122
789,2080-10-16,289.455,289.6076,285.34247
790,2080-11-16,283.50772,285.89703,285.01776
791,2080-12-16,282.9956,283.24347,282.27106
792,2081-01-16,278.81656,281.94553,280.7879
793,2081-02-16,282.22787,280.17,280.0447
794,2081-03-16,281.5265,280.86206,279.80066
795,2081-04-16,283.90646,285.83694,284.60617
796,2081-05-16,285.6908,286.14352,285.07205
797,2081-06-16,291.20178,291.14334,287.8037
798,2081-07-16,292.89227,293.7112,291.2701
799,2081-08-16,293.6368,293.68,292.5029
800,2081-09-16,291.33652,291.39395,293.2805
801,2081-10-16,287.85767,289.1445,290.53748
802,2081-11-16,283.95126,285.3401,283.07483
803,2081-12-16,281.41998,282.82687,281.75092
804,2082-01-16,279.75555,281.72842,280.89682
805,2082-02-16,280.87027,281.49744,281.39355
806,2082-03-16,280.3056,283.4455,282.1099
807,2082-04-16,281.57925,284.29596,282.3876
808,2082-05-16,285.61584,286.57037,288.41367
809,2082-06-16,291.10876,290.13004,289.62457
810,2082-07-16,294.20343,292.41336,291.96982
811,2082-08-16,294.2328,293.69656,293.21213
812,2082-09-16,293.34027,293.0241,291.02545
813,2082-10-16,288.26294,287.39294,288.12097
814,2082-11-16,285.89413,284.1447,284.22635
815,2082-12-16,283.49582,282.77084,278.99124
816,2083-01-16,279.09995,280.2643,279.77814
817,2083-02-16,279.2411,281.27756,281.46265
818,2083-03-16,281.50018,281.41028,281.62616
819,2083-04-16,285.00638,286.4779,284.05112
820,2083-05-16,286.37454,285.26645,285.17908
821,2083-06-16,291.3617,289.69702,290.6209
822,2083-07-16,295.257,292.322,293.8374
823,2083-08-16,293.7451,293.31778,294.68454
824,2083-09-16,293.30048,290.5167,293.66473
825,2083-10-16,287.5757,286.9907,287.88934
826,2083-11-16,281.74478,283.27505,284.2044
827,2083-12-16,283.6658,281.82886,282.50833
828,2084-01-16,281.92825,279.46396,281.35178
829,2084-02-16,279.12445,281.02423,281.48523
830,2084-03-16,281.21457,282.69635,281.67944
831,2084-04-16,283.8796,283.91397,285.41833
832,2084-05-16,285.6303,288.2193,286.7344
833,2084-06-16,289.4162,290.66177,289.89587
834,2084-07-16,291.93613,292.10236,294.5374
835,2084-08-16,292.19128,294.36057,294.0402
836,2084-09-16,291.335,292.6415,292.51025
837,2084-10-16,288.50272,285.1445,287.94232
838,2084-11-16,284.91412,283.8662,283.0192
839,2084-12-16,282.01025,283.51978,282.05786
840,2085-01-16,281.6942,278.95065,282.23264
841,2085-02-16,279.64178,279.78806,281.7417
842,2085-03-16,279.7516,281.8373,282.11685
843,2085-04-16,283.30078,283.15796,282.2083
844,2085-05-16,285.61124,285.63422,283.86237
845,2085-06-16,290.40057,290.8667,290.21506
846,2085-07-16,291.7948,293.89197,293.53745
847,2085-08-16,292.41345,293.58914,294.0169
848,2085-09-16,291.56674,291.05078,292.978
849,2085-10-16,288.49576,286.9232,290.3335
850,2085-11-16,283.20837,285.57666,285.32034
851,2085-12-16,280.87494,281.3389,281.51486
852,2086-01-16,282.05078,281.12433,281.91226
853,2086-02-16,280.7968,282.10498,281.66098
854,2086-03-16,281.0233,283.97382,281.40652
855,2086-04-16,282.201,283.7041,282.69955
856,2086-05-16,288.3051,286.07718,286.70892
857,2086-06-16,290.8009,290.43466,289.4046
858,2086-07-16,293.75415,291.3429,292.63763
859,2086-08-16,294.16702,294.5309,293.80707
860,2086-09-16,291.9599,290.76096,290.47427
861,2086-10-16,288.43155,289.10544,286.93567
862,2086-11-16,284.34558,284.62778,284.75607
863,2086-12-16,282.3995,281.83243,281.7775
864,2087-01-16,280.98468,280.90744,278.4998
865,2087-02-16,282.153,281.52924,279.81042
866,2087-03-16,282.4132,282.73297,280.02197
867,2087-04-16,283.60284,283.37057,283.2013
868,2087-05-16,284.77524,287.9083,287.42404
869,2087-06-16,288.55295,289.54285,290.32996
870,2087-07-16,290.95404,292.7158,293.20517
871,2087-08-16,294.35522,293.88333,294.05145
872,2087-09-16,292.60736,294.1929,293.11716
873,2087-10-16,286.72977,289.76425,288.93
874,2087-11-16,284.0431,284.3538,284.62216
875,2087-12-16,283.52588,283.87155,280.55054
876,2088-01-16,282.285,281.66086,278.78732
877,2088-02-16,281.07272,280.61426,281.31873
878,2088-03-16,281.5889,281.85504,280.60388
879,2088-04-16,283.50842,283.8601,282.28885
880,2088-05-16,287.79697,287.50848,283.79016
881,2088-06-16,291.31345,290.96674,288.52386
882,2088-07-16,293.99777,292.69278,292.37906
883,2088-08-16,293.97537,293.29916,293.61993
884,2088-09-16,293.26117,292.3595,290.70758
885,2088-10-16,288.84726,287.60275,287.8321
886,2088-11-16,283.89407,284.0084,284.77103
887,2088-12-16,282.6802,281.2356,280.1527
888,2089-01-16,278.63403,279.89886,280.379
889,2089-02-16,281.0809,280.98892,279.09006
890,2089-03-16,279.438,280.69653,281.9545
891,2089-04-16,281.29572,283.9976,283.53244
892,2089-05-16,284.75818,285.7105,286.60544
893,2089-06-16,286.94165,290.0491,289.9863
894,2089-07-16,290.3984,293.8727,293.16757
895,2089-08-16,291.824,294.18683,295.0404
896,2089-09-16,290.5704,291.04697,292.02832
897,2089-10-16,287.76794,286.8604,289.60532
898,2089-11-16,284.67133,283.46597,285.51318
899,2089-12-16,281.45407,281.95538,283.11365
900,2090-01-16,281.3304,280.47913,280.3329
901,2090-02-16,280.24384,280.88608,281.5384
902,2090-03-16,280.69513,281.92145,281.86545
903,2090-04-16,283.1291,282.80023,282.77032
904,2090-05-16,287.32852,285.98462,287.13083
905,2090-06-16,291.83154,290.34985,292.8848
906,2090-07-16,294.2094,294.14542,293.97803
907,2090-08-16,293.6324,294.4167,292.93985
908,2090-09-16,292.29315,291.6857,291.7336
909,2090-10-16,287.4215,288.93558,289.09802
910,2090-11-16,285.27936,283.12085,283.78235
911,2090-12-16,282.87115,280.50595,283.04144
912,2091-01-16,282.1498,280.02527,279.94803
913,2091-02-16,280.4162,280.57028,280.03525
914,2091-03-16,283.0006,281.2454,282.48535
915,2091-04-16,285.48224,281.34332,285.33026
916,2091-05-16,287.79095,284.14938,285.86
917,2091-06-16,291.1426,289.24387,288.86072
918,2091-07-16,294.5685,293.88614,292.46085
919,2091-08-16,292.4329,294.46234,293.8499
920,2091-09-16,289.6896,293.91702,292.52106
921,2091-10-16,288.53793,288.85757,286.56848
922,2091-11-16,284.2153,285.86395,285.78342
923,2091-12-16,282.72787,281.99695,284.06076
924,2092-01-16,280.5664,281.67007,279.85245
925,2092-02-16,282.29987,281.06064,280.0633
926,2092-03-16,281.45792,281.98834,281.6404
927,2092-04-16,284.06158,283.13947,284.8225
928,2092-05-16,284.73907,288.51785,287.7705
929,2092-06-16,289.02594,289.61328,293.62714
930,2092-07-16,294.46298,293.3064,295.7431
931,2092-08-16,294.75574,292.69952,294.25302
932,2092-09-16,292.4949,291.28793,291.65308
933,2092-10-16,290.03503,287.15866,288.91272
934,2092-11-16,284.13147,284.56143,283.74597
935,2092-12-16,283.09836,281.974,283.045
936,2093-01-16,280.21246,281.82028,280.10532
937,2093-02-16,279.6398,281.81158,280.79422
938,2093-03-16,282.64694,281.5282,280.6429
939,2093-04-16,283.87772,283.99557,284.18152
940,2093-05-16,286.47833,286.76428,285.34103
941,2093-06-16,291.7706,290.44678,290.64645
942,2093-07-16,294.00528,294.3415,293.93665
943,2093-08-16,294.26462,292.97382,294.99316
944,2093-09-16,292.5975,291.43185,294.7442
945,2093-10-16,288.64346,287.30475,289.0794
946,2093-11-16,284.72836,282.1997,284.46796
947,2093-12-16,282.36798,281.59668,284.7267
948,2094-01-16,280.87726,281.0973,282.32684
949,2094-02-16,282.01367,280.04758,278.81662
950,2094-03-16,280.79218,282.45572,280.24155
951,2094-04-16,283.26776,284.23608,282.56866
952,2094-05-16,285.7808,285.36496,285.60498
953,2094-06-16,291.17578,290.4739,288.89786
954,2094-07-16,293.97043,291.40323,294.35065
955,2094-08-16,295.4262,292.7528,293.97327
956,2094-09-16,293.9683,291.9143,292.78702
957,2094-10-16,290.70975,286.82883,288.99075
958,2094-11-16,285.7081,284.3201,285.0001
959,2094-12-16,284.1302,283.47733,282.3044
960,2095-01-16,280.72,282.31253,279.69824
961,2095-02-16,278.51898,281.2301,280.1774
962,2095-03-16,279.8315,280.22226,282.52228
963,2095-04-16,285.65802,282.6332,284.996
964,2095-05-16,287.91696,285.10727,287.9022
965,2095-06-16,292.0922,289.1759,292.62082
966,2095-07-16,294.4634,292.58243,293.74927
967,2095-08-16,294.89157,293.54675,293.5019
968,2095-09-16,293.5056,292.4097,293.25296
969,2095-10-16,289.39664,289.56015,290.42276
970,2095-11-16,283.00702,286.43225,284.60626
971,2095-12-16,282.83984,284.06635,281.37097
972,2096-01-16,281.70474,280.88684,281.73273
973,2096-02-16,278.3873,282.91812,279.10645
974,2096-03-16,279.1767,281.3948,279.36356
975,2096-04-16,282.55093,284.6028,282.40665
976,2096-05-16,285.5413,288.7511,286.7247
977,2096-06-16,290.95316,292.09674,288.4282
978,2096-07-16,292.18478,293.84213,292.4196
979,2096-08-16,293.52634,293.86957,293.70334
980,2096-09-16,291.82962,291.86133,293.47318
981,2096-10-16,287.70325,290.50912,288.37866
982,2096-11-16,282.63855,285.7702,285.06848
983,2096-12-16,282.02786,281.24774,282.81964
984,2097-01-16,277.9707,279.75925,281.96362
985,2097-02-16,280.2727,278.23734,280.79547
986,2097-03-16,280.22644,281.11978,283.88623
987,2097-04-16,281.91476,285.24707,284.69772
988,2097-05-16,283.86813,288.56503,288.81836
989,2097-06-16,289.55273,290.6839,291.03622
990,2097-07-16,294.3363,293.8385,294.89017
991,2097-08-16,293.85532,293.39246,294.91168
992,2097-09-16,292.63116,289.879,293.16605
993,2097-10-16,290.41608,286.3222,287.77557
994,2097-11-16,284.16934,282.57822,285.3097
995,2097-12-16,282.1341,282.38354,284.1978
996,2098-01-16,281.57858,281.38144,281.4358
997,2098-02-16,280.90808,280.7426,279.708
998,2098-03-16,280.76385,280.8927,280.63068
999,2098-04-16,284.8188,282.89886,284.7222
1000,2098-05-16,286.16757,287.2704,286.4323
1001,2098-06-16,290.1456,291.68823,291.68643
1002,2098-07-16,294.17282,293.5462,294.1161
1003,2098-08-16,294.439,294.83328,291.9848
1004,2098-09-16,292.72165,293.33972,292.67426
1005,2098-10-16,289.6475,291.88364,290.66812
1006,2098-11-16,286.0449,285.62817,285.43405
1007,2098-12-16,283.05087,280.90536,283.37457
1008,2099-01-16,281.773,282.08676,280.72678
1009,2099-02-16,279.7802,280.3464,279.10736
1010,2099-03-16,280.95642,281.85547,281.15094
1011,2099-04-16,283.8643,280.9418,281.73514
1012,2099-05-16,287.21295,286.6207,286.1836
1013,2099-06-16,290.62665,292.4515,290.50696
1014,2099-07-16,294.0512,293.0458,294.73773
1015,2099-08-16,292.90677,294.18884,294.65222
1016,2099-09-16,292.24316,293.19992,292.26523
1017,2099-10-16,290.30914,287.708,288.7622
1018,2099-11-16,288.0127,284.46262,284.91238
1019,2099-12-16,283.17316,281.95856,282.43124
1020,2100-01-16,281.92416,280.9114,280.50162
1021,2100-02-16,282.3313,280.84848,281.17975
1022,2100-03-16,281.501,280.31146,281.01132
1023,2100-04-16,284.05823,282.27795,285.402
1024,2100-05-16,286.8942,285.75195,287.72238
1025,2100-06-16,291.94867,290.7183,290.02258
1026,2100-07-16,292.92966,293.11057,294.47623
1027,2100-08-16,293.2985,294.58133,293.5437
1028,2100-09-16,294.02765,294.301,292.4172
1029,2100-10-16,290.51144,287.7713,289.77182
1030,2100-11-16,283.8422,286.31903,284.65
1031,2100-12-16,282.58878,282.79623,281.9505
