,time,r1i1p1f1
701,2073-06-15,291.75073691713277
702,2073-07-15,292.0900696282591
703,2073-08-15,292.0532077380188
704,2073-09-15,291.3334327159505
705,2073-10-15,290.54143909803673
706,2073-11-15,289.8393407244981
707,2073-12-15,289.09850729031416
708,2074-01-15,288.98727534545486
709,2074-02-14,289.06615409782614
710,2074-03-15,289.62898780426207
711,2074-04-15,290.3159990450904
712,2074-05-15,291.20284121931894
713,2074-06-15,291.8579191011392
714,2074-07-15,292.35600327597484
715,2074-08-15,292.19257655652217
716,2074-09-15,291.5265991008505
717,2074-10-15,290.7120017763378
718,2074-11-15,290.0829482584472
719,2074-12-15,289.3380138033546
720,2075-01-15,289.04824296255134
721,2075-02-14,289.08230638677395
722,2075-03-15,289.531323401166
723,2075-04-15,290.5392999396506
724,2075-05-15,291.19730903008167
725,2075-06-15,291.9430662495843
726,2075-07-15,292.4085194152818
727,2075-08-15,292.14096919696334
728,2075-09-15,291.44629366564453
729,2075-10-15,290.7061958175714
730,2075-11-15,289.90418707534667
731,2075-12-15,289.31089980521165
732,2076-01-15,289.01839607782705
733,2076-02-14,289.26832406791385
734,2076-03-15,289.5336149382653
735,2076-04-15,290.26968791213613
736,2076-05-15,291.18718997350857
737,2076-06-15,291.73308737942625
738,2076-07-15,292.1504532687694
739,2076-08-15,292.0585474167306
740,2076-09-15,291.33324440554867
741,2076-10-15,290.4718722485951
742,2076-11-15,289.86129278564397
743,2076-12-15,289.31723301421744
744,2077-01-15,289.05710562897326
745,2077-02-14,289.13764674148575
746,2077-03-15,289.64794419486054
747,2077-04-15,290.28974600028073
748,2077-05-15,291.1850131716564
749,2077-06-15,291.95911263727976
750,2077-07-15,292.47210909215863
751,2077-08-15,292.3186376224683
752,2077-09-15,291.72434661942737
753,2077-10-15,290.76102712464575
754,2077-11-15,290.1155509677128
755,2077-12-15,289.513027638574
756,2078-01-15,289.4196377345563
757,2078-02-14,289.27345621723146
758,2078-03-15,289.704968026746
759,2078-04-15,290.2729754779704
760,2078-05-15,291.24107853893173
761,2078-06-15,291.8293889963986
762,2078-07-15,292.10125424710895
763,2078-08-15,292.09325706864763
764,2078-09-15,291.32329730907514
765,2078-10-15,290.41521604170407
766,2078-11-15,289.6586637378083
767,2078-12-15,289.0323767566216
768,2079-01-15,288.7845044167244
769,2079-02-14,288.6598135368566
770,2079-03-15,289.2546211486386
771,2079-04-15,290.192799222707
772,2079-05-15,291.0438779953146
773,2079-06-15,291.73027879935483
774,2079-07-15,292.1645856951337
775,2079-08-15,291.9498966012461
776,2079-09-15,291.16356340521776
777,2079-10-15,290.4441696620101
778,2079-11-15,289.70760547904837
779,2079-12-15,289.0238970637766
780,2080-01-15,288.7740678796898
781,2080-02-14,288.81317743455264
782,2080-03-15,289.30285467755544
783,2080-04-15,290.2776295811414
784,2080-05-15,291.23769403889594
785,2080-06-15,291.8981886489114
786,2080-07-15,292.22922016041304
787,2080-08-15,292.112368682131
788,2080-09-15,291.4631214732273
789,2080-10-15,290.72695514541925
790,2080-11-15,289.9446876680146
791,2080-12-15,289.6013377704721
792,2081-01-15,289.28313439447066
793,2081-02-14,289.0938357125693
794,2081-03-15,289.75444062675626
795,2081-04-15,290.6522041069243
796,2081-05-15,291.3972182458372
797,2081-06-15,291.95198069820304
798,2081-07-15,292.53691491918784
799,2081-08-15,292.37672541654706
800,2081-09-15,291.6294698402407
801,2081-10-15,290.91203348871943
802,2081-11-15,290.1163373940562
803,2081-12-15,289.49552800930377
804,2082-01-15,289.2840543494229
805,2082-02-14,289.2752380930282
806,2082-03-15,289.69339509468784
807,2082-04-15,290.5210319687457
808,2082-05-15,291.39383331332465
809,2082-06-15,292.181734810317
810,2082-07-15,292.50685657229354
811,2082-08-15,292.39821921861466
812,2082-09-15,291.6171804872191
813,2082-10-15,291.0667883550605
814,2082-11-15,290.14788668976286
815,2082-12-15,289.73303600699853
816,2083-01-15,289.3573653847995
817,2083-02-14,289.3820140938567
818,2083-03-15,289.79050298550413
819,2083-04-15,290.7892460408894
820,2083-05-15,291.64774923066034
821,2083-06-15,292.3713911735879
822,2083-07-15,292.68439352419665
823,2083-08-15,292.505352159058
