,time,r10i1p1f2,r11i1p1f2,r12i1p1f2,r16i1p1f2,r17i1p1f2,r18i1p1f2,r19i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2,r6i1p1f2,r7i1p1f2,r8i1p1f2,r9i1p1f2
63,2020-04-16,287.63683797264804,287.57506058832064,287.7379269387723,287.72402796526694,287.67664193404295,287.8463103011738,287.49802298278814,287.58084797685405,287.7119040356201,287.7833725972934,287.67021654456346,287.6309343354415,287.75502066893296,287.43961466912776,287.80370234850636,287.6149521344292
64,2020-05-16,288.5857169148324,288.5428472989558,288.7607338543665,288.53927022727237,288.77249379479645,288.7591086041637,288.5308768986311,288.55169865241356,288.67280757488425,288.65911873688646,288.5357186301415,288.6956109146076,288.54039771855577,288.474981283006,288.8387930806258,288.51537817797623
65,2020-06-16,289.3749949318055,289.34545272079794,289.507667158251,289.38647659975993,289.4405091993122,289.53986438662736,289.40171819450796,289.38520253263664,289.28005034083236,289.40446148570527,289.5584864946313,289.53858421745014,289.41436038243273,289.2334130681285,289.5439332521085,289.29125559879805
66,2020-07-16,289.89665494908587,289.76913032678397,289.94100227208196,289.92098904006446,289.88638261579416,290.07521915251937,289.81516808005944,290.0412764827532,289.8480716828476,289.89749229788913,289.94013591706016,290.0857907035424,289.9438637328734,289.6652426771218,290.10603212629184,289.77409327310767
67,2020-08-16,289.736412373311,289.7349902556569,290.02726867015457,289.79153395391876,289.90598452481044,289.9585292975162,289.8610445122987,289.8155720617622,289.7672281488542,289.82763063439387,289.95820545248296,290.0096599185774,289.8324697152932,289.6678253500687,289.9171207181698,289.6143665326188
68,2020-09-16,289.140398926445,289.0780741688958,289.24057571450373,289.0864725703405,289.4118842450477,289.38807521786435,289.1700057031893,289.0940465501843,289.10571074097777,289.16754227065934,289.2315508862533,289.38093240257814,289.23845511946246,289.01217107121795,289.3601718500156,288.9122349386058
69,2020-10-16,288.1251815095376,288.07534308087486,288.21938622861245,288.0626218275963,288.4130970381656,288.4117784677941,288.39467516506414,288.243268405307,287.99770229741154,288.2734241604848,288.3218333567492,288.38938623709026,288.2111517045138,288.0966382373343,288.215346069696,287.9437071558495
70,2020-11-16,286.90269634194397,286.91038625942554,287.098660050454,287.04201401450064,287.3953747320448,287.13889605709727,287.2104166123786,286.9545295145817,286.90378459248166,286.99706241758633,287.2758923701606,287.22041995091087,287.14285267542454,286.9905948953758,287.0582605702739,287.05025023175733
71,2020-12-16,285.84384202716245,285.73439294291643,286.0664744985444,286.0988330062866,286.1403143311878,286.1570380038805,286.23319729293695,286.02301097924556,285.93359843901334,286.0014358584958,286.14044441804907,286.2075095125298,285.92237394355976,285.9464292161593,285.851380207361,285.9936174619111
72,2021-01-16,285.6861675504861,285.4601537066711,285.5682239345072,285.6640986476035,285.8018169866499,285.6074276105035,285.63488620201275,285.62038128751124,285.5624937620803,285.619463361918,285.8194453382599,285.6400552493609,285.64129067044445,285.455332019972,285.50097887120575,285.4204863348074
73,2021-02-16,285.8684949655558,285.7126871344223,285.6668575707545,285.8890437404583,286.22693398553287,286.1149542636184,285.9467865930151,285.7584240936946,285.49921369559013,285.90863177446084,285.8310404808744,285.7151136196102,285.74477269319095,285.71412196684946,285.5498415531467,285.667831069573
74,2021-03-16,286.664822777303,286.5273151354558,286.63750906763164,286.5118489810309,286.9493004839078,286.83154472534363,286.70175820582546,286.5912474590384,286.55616079093033,286.4864413476838,286.56019109968764,286.4927470878475,286.6500163599013,286.5173786311381,286.5312468380056,286.48166744969876
75,2021-04-16,287.58027206264387,287.5117440675472,287.63032056416813,287.620256287598,287.8631548623679,287.6466610795551,287.8365446722059,287.69141246854355,287.4713691915123,287.58339306309216,287.71486282050205,287.71754650071307,287.46235489644755,287.64485078773725,287.6152920168313,287.5835861746321
76,2021-05-16,288.6235636197882,288.4544005397789,288.56517712842896,288.67141538746904,288.88515702224106,288.70025815461486,288.6039724257592,288.6517707809832,288.3488914550893,288.5394233867226,288.6889351675016,288.5698833891695,288.4935472868631,288.5839303012993,288.62754909695303,288.5162803449984
77,2021-06-16,289.4871700127849,289.21287096413187,289.43442314985754,289.44400180572666,289.67777993606103,289.53421087781425,289.55147763545415,289.3035629296599,289.1712071300769,289.38198971777973,289.5461152026843,289.5270654872795,289.25943645832814,289.42996653859143,289.46961436720926,289.358197446298
78,2021-07-16,290.0405763768604,289.7049037506374,289.92385081666055,289.9602918893921,290.1192990433368,289.9723117797395,290.07316764796616,289.7961943382896,289.6821685896854,289.7540008218537,289.9886679916996,289.91753259994346,289.85905692175487,289.8825587157419,289.93072764311523,289.81151053091673
79,2021-08-16,289.98124631194185,289.6822214728342,289.90984813642785,289.9799140109318,290.18317899215566,289.73718528440065,289.80339627101665,289.68230028850223,289.51205747233865,289.7763027836939,289.94536296555566,289.96415660489157,289.6865092540448,289.69531591540624,290.01370230385703,289.73427179436254
80,2021-09-16,289.3935096694311,289.1196254782575,289.30703948795286,289.29061175344884,289.6143740775208,289.26319153684335,289.28995641677864,289.01429111042575,288.8024202429309,289.21797981126286,289.32968387226805,289.29444010828286,289.1420695960409,289.1912811638907,289.2510957125315,289.14484652738525
81,2021-10-16,288.39572567666954,288.10817677078575,288.28940059205433,288.24050078927365,288.70813711990456,288.18260845047564,288.2210072793131,288.2030582776023,287.9054731437333,288.27464048914896,288.3134018806127,288.29903133143455,288.33118562470213,288.2428935841661,288.2444387267899,288.17554103341985
82,2021-11-16,287.33114644116824,287.03739217831605,287.10356559152416,287.02713508324445,287.37151886444116,287.1621525616581,286.9195177234033,287.01437381661054,286.444464642121,287.22014571060004,287.1326210638483,287.0517522009571,287.10406205199047,287.22172692163116,286.98421425987664,287.02185817362107
83,2021-12-16,286.3837631098282,286.1690877366238,286.232956788882,286.1100764097366,286.28980454249864,286.3063028648404,286.0089488246807,286.1991183076387,285.59012878599896,286.17856063068814,286.3005083198655,285.9770102532511,286.12073114288694,286.04680058476043,286.1297233184577,285.9192347936348
84,2022-01-16,285.830092888825,285.6632702240412,285.5732348603599,285.8883769935218,285.9069100823985,285.8854626837819,285.6172390612049,285.68690114214985,285.2074416162173,285.5882171886606,285.80068725631514,285.77264862338995,285.59254182086187,285.5968206385408,285.7035084322427,285.47275011317055
85,2022-02-16,285.975407066244,285.7400103350388,285.7871428378553,285.8977938251731,286.3881586056624,285.97744194961086,285.67621710915034,285.95513767141904,285.64929900362216,285.95928240387593,285.7692388427828,285.6815527012709,285.8650079798498,285.9788011297192,285.95158455822633,285.7905849418998
86,2022-03-16,286.91472809880764,286.6060548940528,286.5204453132255,286.7289510336192,286.8660320453858,286.8089175655549,286.78316720146756,286.596552269735,286.47813703161046,286.57966327305974,286.62624741956773,286.7527618565018,286.4754183468604,286.84608241896564,286.8137455073142,286.5504555430981
87,2022-04-16,287.9407033902033,287.6060876001454,287.7406953676379,287.6903244157736,287.8675079632807,287.7996889127506,287.6482935820996,287.7554525822868,287.413914111474,287.5646727416691,287.76067938265385,287.77987517122665,287.62198446325385,287.7030728075275,287.8099677317351,287.67715577571
88,2022-05-16,288.86711597238843,288.8070990913956,288.7589652245647,288.67203989788425,288.9091973412679,288.745674139325,288.648349615904,288.69106414537396,288.30466199384836,288.51395801906176,288.60210673459756,288.73017852721205,288.59528660677677,288.695216113568,288.75911401191183,288.5297414507639
